poi_id,name,lat,lon,poi_group,poi_category,amenity,tourism,historic,leisure,geometry
11281508269,Sevda Gazozcusu,41.033449,28.946533,food,amenity:cafe,cafe,,,,POINT (28.946533 41.033449)
5244795905,Sevil Çay Ocağı,41.017046,28.968729,food,amenity:cafe,cafe,,,,POINT (28.968729 41.017046)
5113599489,Seylan Çay Evi,41.009491,28.946264,food,amenity:cafe,cafe,,,,POINT (28.946264 41.009491)
5106132786,Seyran,41.016348,28.930568,food,amenity:cafe,cafe,,,,POINT (28.930568 41.016348)
5243950770,Seyran,41.018016,28.944359,food,amenity:cafe,cafe,,,,POINT (28.944359 41.018016)
5109654672,Sezen Cafe,41.012843,28.93172,food,amenity:cafe,cafe,,,,POINT (28.93172 41.012843)
5087179463,Sezercan cafe,40.996217,28.927425,food,amenity:cafe,cafe,,,,POINT (28.927425 40.996217)
5110342189,Simgur kafe,41.013406,28.960926,food,amenity:cafe,cafe,,,,POINT (28.960926 41.013406)
5113487676,Simit Cafe,41.008123,28.973899,food,amenity:cafe,cafe,,,,POINT (28.973899 41.008123)
5243950721,Simit Cafe,41.016748,28.942191,food,amenity:cafe,cafe,,,,POINT (28.942191 41.016748)
5075929029,Simit Salonu,41.012235,28.940292,food,amenity:cafe,cafe,,,,POINT (28.940292 41.012235)
5075929061,Simit Salonu,41.010119,28.947953,food,amenity:cafe,cafe,,,,POINT (28.947953 41.010119)
5243949950,Simit Saray,41.021454,28.945509,food,amenity:cafe,cafe,,,,POINT (28.945509 41.021454)
5106132781,Simit Sarayı,41.016084,28.931084,food,amenity:cafe,cafe,,,,POINT (28.931084 41.016084)
5110347260,Simit Sarayı,41.015282,28.975777,food,amenity:cafe,cafe,,,,POINT (28.975777 41.015282)
5081274330,Simit salonu,41.009962,28.951631,food,amenity:cafe,cafe,,,,POINT (28.951631 41.009962)
5106132768,Simitçi Kahvesi,41.015116,28.933005,food,amenity:cafe,cafe,,,,POINT (28.933005 41.015116)
5053701524,Simurg,41.013444,28.961055,food,amenity:cafe,cafe,,,,POINT (28.961055 41.013444)
5099040173,Sinekli Bakkal Çay Bahçesi,41.008262,28.947359,food,amenity:cafe,cafe,,,,POINT (28.947359 41.008262)
5107245371,Sipahi Oğlu Cafe,41.004895,28.924692,food,amenity:cafe,cafe,,,,POINT (28.924692 41.004895)
5106132747,Sniper Coffee,41.013894,28.93555,food,amenity:cafe,cafe,,,,POINT (28.93555 41.013894)
5194805323,Sofya kebab house,41.004745,28.970999,food,amenity:cafe,cafe,,,,POINT (28.970999 41.004745)
5113471043,Sohbet Çay Evi,41.016891,28.951667,food,amenity:cafe,cafe,,,,POINT (28.951667 41.016891)
5243951382,Sola cafe,41.020202,28.945633,food,amenity:cafe,cafe,,,,POINT (28.945633 41.020202)
5113465012,Somuncu baba,41.019002,28.951097,food,amenity:cafe,cafe,,,,POINT (28.951097 41.019002)
3499249056,Son Osmanlı Nargile Cafe,41.015406,28.941901,food,amenity:cafe,cafe,,,,POINT (28.941901 41.015406)
5243950766,Special Cafe,41.018262,28.945281,food,amenity:cafe,cafe,,,,POINT (28.945281 41.018262)
2113030155,Starbucks,41.014481,28.945086,food,amenity:cafe,cafe,,,,POINT (28.945086 41.014481)
5081442497,Starbucks,41.024549,28.959158,food,amenity:cafe,cafe,,,,POINT (28.959158 41.024549)
5108843728,Starbucks,41.008334,28.973752,food,amenity:cafe,cafe,,,,POINT (28.973752 41.008334)
5243952762,Starbucks,41.017167,28.940939,food,amenity:cafe,cafe,,,,POINT (28.940939 41.017167)
9162042117,Starbucks,41.008474,28.969477,food,amenity:cafe,cafe,,,,POINT (28.969477 41.008474)
5113592128,Sultan Cafe,41.008451,28.937445,food,amenity:cafe,cafe,,,,POINT (28.937445 41.008451)
6274260488,Sultanahmet Kahvesi,41.008336,28.975348,food,amenity:cafe,cafe,,,,POINT (28.975348 41.008336)
5113126642,Sunya Cafe,41.004038,28.931682,food,amenity:cafe,cafe,,,,POINT (28.931682 41.004038)
5113620685,Sur Cafe,41.010311,28.979179,food,amenity:cafe,cafe,,,,POINT (28.979179 41.010311)
5113615750,Sur cafe,41.031181,28.936368,food,amenity:cafe,cafe,,,,POINT (28.936368 41.031181)
6939653172,Süleymaniye Coffee House,41.01575,28.961976,food,amenity:cafe,cafe,,,,POINT (28.961976 41.01575)
12945229563,Süleymaniye Çikolatacısı,41.013031,28.960732,food,amenity:cafe,cafe,,,,POINT (28.960732 41.013031)
7021236414,Sütlü Kahve,41.011379,28.959187,food,amenity:cafe,cafe,,,,POINT (28.959187 41.011379)
5243945203,Sütlükahve,41.01904,28.947934,food,amenity:cafe,cafe,,,,POINT (28.947934 41.01904)
5107247588,Sılam Cafe,41.006957,28.930552,food,amenity:cafe,cafe,,,,POINT (28.930552 41.006957)
5115937998,Sıt-ar Cafe,41.009321,28.930793,food,amenity:cafe,cafe,,,,POINT (28.930793 41.009321)
5113500285,T cafe,41.008111,28.971527,food,amenity:cafe,cafe,,,,POINT (28.971527 41.008111)
5113592168,TADIM,41.011063,28.938705,food,amenity:cafe,cafe,,,,POINT (28.938705 41.011063)
5108837427,Tan Vakti,41.013759,28.97515,food,amenity:cafe,cafe,,,,POINT (28.97515 41.013759)
5113599723,Tarbuş Cafe,41.009813,28.945434,food,amenity:cafe,cafe,,,,POINT (28.945434 41.009813)
5113465234,Tarihi At Pazarı,41.018498,28.952562,food,amenity:cafe,cafe,,,,POINT (28.952562 41.018498)
5113465269,Tarihi merkez çay evi,41.018136,28.951372,food,amenity:cafe,cafe,,,,POINT (28.951372 41.018136)
5113487043,Tarihi vezneciler külhan cafe,41.011464,28.961285,food,amenity:cafe,cafe,,,,POINT (28.961285 41.011464)
8842876518,Tarini Eminönü kahvecisi,41.01641,28.973791,food,amenity:cafe,cafe,,,,POINT (28.973791 41.01641)
5110347256,Tatlıcı Safa Sirkeci,41.014976,28.975606,food,amenity:cafe,cafe,,,,POINT (28.975606 41.014976)
5115937376,Taç Cafe,41.008057,28.93695,food,amenity:cafe,cafe,,,,POINT (28.93695 41.008057)
5107305881,Tea House,41.008529,28.949775,food,amenity:cafe,cafe,,,,POINT (28.949775 41.008529)
5111206131,Teknik Internet cafe,41.020028,28.962236,food,amenity:cafe,cafe,,,,POINT (28.962236 41.020028)
5088190863,Telis Cafe,40.999454,28.932295,food,amenity:cafe,cafe,,,,POINT (28.932295 40.999454)
5113487026,Teras cafe,41.01694,28.964609,food,amenity:cafe,cafe,,,,POINT (28.964609 41.01694)
5110344587,Teras kafe,41.017194,28.964388,food,amenity:cafe,cafe,,,,POINT (28.964388 41.017194)
5081443125,Terzioğlu cafe,41.024622,28.957229,food,amenity:cafe,cafe,,,,POINT (28.957229 41.024622)
7108569085,Teteria Narguile,41.008548,28.970712,food,amenity:cafe,cafe,,,,POINT (28.970712 41.008548)
12347693544,The Coff's,41.013922,28.977041,food,amenity:cafe,cafe,,,,POINT (28.977041 41.013922)
5244801972,The Corner Cafe,41.003699,28.969698,food,amenity:cafe,cafe,,,,POINT (28.969698 41.003699)
5081445066,The House Cafe,41.026414,28.958401,food,amenity:cafe,cafe,,,,POINT (28.958401 41.026414)
5113500242,Timeks cafe,41.004944,28.973621,food,amenity:cafe,cafe,,,,POINT (28.973621 41.004944)
5113620619,Topdeck,41.006231,28.980986,food,amenity:cafe,cafe,,,,POINT (28.980986 41.006231)
5103810798,Topkapi Cafe,41.019746,28.92573,food,amenity:cafe,cafe,,,,POINT (28.92573 41.019746)
11968450324,Topkapu,41.008801,28.981162,food,amenity:cafe,cafe,,,,POINT (28.981162 41.008801)
5111212306,Truva,41.016213,28.973028,food,amenity:cafe,cafe,,,,POINT (28.973028 41.016213)
5244801896,Turkish Street Cafe,41.003449,28.974962,food,amenity:cafe,cafe,,,,POINT (28.974962 41.003449)
5107247603,Tuğra Pastanesi,41.006309,28.929118,food,amenity:cafe,cafe,,,,POINT (28.929118 41.006309)
5244807622,Türk Ocağı İstanbul Şubesi,41.008763,28.972495,food,amenity:cafe,cafe,,,,POINT (28.972495 41.008763)
5489388021,Türk ocagi,41.008781,28.973342,food,amenity:cafe,cafe,,,,POINT (28.973342 41.008781)
5115933203,Türkiș Kafe,41.003469,28.930834,food,amenity:cafe,cafe,,,,POINT (28.930834 41.003469)
5244795903,Ugur Büfe ve Çayocağı,41.016918,28.968711,food,amenity:cafe,cafe,,,,POINT (28.968711 41.016918)
5113127741,Unkap Pastanesi,41.003935,28.931266,food,amenity:cafe,cafe,,,,POINT (28.931266 41.003935)
5244810297,Ureni Cafe,41.005049,28.965167,food,amenity:cafe,cafe,,,,POINT (28.965167 41.005049)
5113126700,Uğur Çay Evi,41.005503,28.930986,food,amenity:cafe,cafe,,,,POINT (28.930986 41.005503)
5110342211,Vabens Cafe & Bistro,41.013074,28.960779,food,amenity:cafe,cafe,,,,POINT (28.960779 41.013074)
5110347242,Valide,41.016024,28.973013,food,amenity:cafe,cafe,,,,POINT (28.973013 41.016024)
9988069817,Vanilla Balat,41.029952,28.950802,food,amenity:cafe,cafe,,,,POINT (28.950802 41.029952)
5081265960,Vatan Cafe,41.012107,28.946381,food,amenity:cafe,cafe,,,,POINT (28.946381 41.012107)
5110342187,Vefa Bozacısı 1876,41.015324,28.958418,food,amenity:cafe,cafe,,,,POINT (28.958418 41.015324)
5053701523,Vefakar,41.013518,28.960538,food,amenity:cafe,cafe,,,,POINT (28.960538 41.013518)
10196872217,Velvet,41.031105,28.9487,food,amenity:cafe,cafe,,,,POINT (28.9487 41.031105)
10296535709,Velvet Cafe Balat,41.031132,28.948745,food,amenity:cafe,cafe,,,,POINT (28.948745 41.031132)
5081265932,Venezia Cafe,41.0125,28.941409,food,amenity:cafe,cafe,,,,POINT (28.941409 41.0125)
5107305862,Vera Cafe,41.00835,28.949383,food,amenity:cafe,cafe,,,,POINT (28.949383 41.00835)
5113481347,Waterpipe,41.020889,28.949057,food,amenity:cafe,cafe,,,,POINT (28.949057 41.020889)
5106121842,Yale Cafe,41.016824,28.954338,food,amenity:cafe,cafe,,,,POINT (28.954338 41.016824)
5113470994,Yaren Çay Ocağı,41.014897,28.927532,food,amenity:cafe,cafe,,,,POINT (28.927532 41.014897)
5081442489,Yarım Elma Kafe,41.02308,28.960943,food,amenity:cafe,cafe,,,,POINT (28.960943 41.02308)
5086061063,Yazicioglu Cafe,41.026028,28.955686,food,amenity:cafe,cafe,,,,POINT (28.955686 41.026028)
4225526502,Yaşar Çay Cafe,41.016564,28.950485,food,amenity:cafe,cafe,,,,POINT (28.950485 41.016564)
11020844512,Yaşayan Mutfak,41.0097,28.976672,food,amenity:cafe,cafe,,,,POINT (28.976672 41.0097)
5113483662,Yedi emirler çay evi,41.020863,28.947167,food,amenity:cafe,cafe,,,,POINT (28.947167 41.020863)
5110344552,Yeditepe cafe,41.017122,28.966355,food,amenity:cafe,cafe,,,,POINT (28.966355 41.017122)
5113470974,Yeraltı Cafe,41.013482,28.923816,food,amenity:cafe,cafe,,,,POINT (28.923816 41.013482)
5113610076,Yeşil karadeniz kıraathanesi,41.031055,28.94472,food,amenity:cafe,cafe,,,,POINT (28.94472 41.031055)
6132533387,Yolsanat,40.99441,28.927367,food,amenity:cafe,cafe,,,,POINT (28.927367 40.99441)
5108843072,Yücer Han Çay Ocağı,41.00914,28.975704,food,amenity:cafe,cafe,,,,POINT (28.975704 41.00914)
5113481391,Yıldırım çay evi,41.024172,28.948316,food,amenity:cafe,cafe,,,,POINT (28.948316 41.024172)
5075929028,Zaitoune Oglu tatlasi,41.012294,28.940187,food,amenity:cafe,cafe,,,,POINT (28.940187 41.012294)
5106123816,Zaitouneh Oğlu,41.020918,28.942452,food,amenity:cafe,cafe,,,,POINT (28.942452 41.020918)
11729934270,Zeyrekhane,41.019915,28.957708,food,amenity:cafe,cafe,,,,POINT (28.957708 41.019915)
5110345634,Zirve büfe,41.011908,28.974807,food,amenity:cafe,cafe,,,,POINT (28.974807 41.011908)
5113465252,Zuhal pastanesi,41.018732,28.952465,food,amenity:cafe,cafe,,,,POINT (28.952465 41.018732)
8829972517,balik ekmek,41.00892,28.96755,food,amenity:cafe,cafe,,,,POINT (28.96755 41.00892)
5040021621,bi kahve,41.014439,28.974736,food,amenity:cafe,cafe,,,,POINT (28.974736 41.014439)
9410434317,degirmencioglu,41.011655,28.97003,food,amenity:cafe,cafe,,,,POINT (28.97003 41.011655)
5088192745,güçlü büfe,41.002167,28.936886,food,amenity:cafe,cafe,,,,POINT (28.936886 41.002167)
5243951400,joman's cafe,41.021194,28.944604,food,amenity:cafe,cafe,,,,POINT (28.944604 41.021194)
5113609519,karagümrük spor lokali cafe,41.026416,28.939977,food,amenity:cafe,cafe,,,,POINT (28.939977 41.026416)
11019981807,mare mosso caffè e vendite,41.034077,28.946383,food,amenity:cafe,cafe,,,,POINT (28.946383 41.034077)
6390543885,peşrevzade,41.014328,28.974861,food,amenity:cafe,cafe,,,,POINT (28.974861 41.014328)
5110342153,pide cafe bestro,41.013541,28.961135,food,amenity:cafe,cafe,,,,POINT (28.961135 41.013541)
5110342151,pipo kafe,41.013302,28.96103,food,amenity:cafe,cafe,,,,POINT (28.96103 41.013302)
9585484817,quedada,41.010972,28.968723,food,amenity:cafe,cafe,,,,POINT (28.968723 41.010972)
5110342148,sahra kafe,41.013422,28.960766,food,amenity:cafe,cafe,,,,POINT (28.960766 41.013422)
5244795904,salep kadem salepçilik,41.016992,28.968815,food,amenity:cafe,cafe,,,,POINT (28.968815 41.016992)
5243951420,sultan jepe,41.021312,28.944977,food,amenity:cafe,cafe,,,,POINT (28.944977 41.021312)
5110342147,tebessüm kafe,41.013444,28.961068,food,amenity:cafe,cafe,,,,POINT (28.961068 41.013444)
5243951378,trend cafe,41.020361,28.945913,food,amenity:cafe,cafe,,,,POINT (28.945913 41.020361)
5113481381,uğur pastanesi,41.023752,28.947679,food,amenity:cafe,cafe,,,,POINT (28.947679 41.023752)
5026474509,vay cafe,41.01091,28.947647,food,amenity:cafe,cafe,,,,POINT (28.947647 41.01091)
5026474514,vay cafe,41.012867,28.945195,food,amenity:cafe,cafe,,,,POINT (28.945195 41.012867)
5110342171,vefa internet cafe,41.016838,28.958609,food,amenity:cafe,cafe,,,,POINT (28.958609 41.016838)
5075962035,yeni kahve,41.012565,28.949086,food,amenity:cafe,cafe,,,,POINT (28.949086 41.012565)
5112749747,Çakırağa Çay Evi,41.032931,28.939584,food,amenity:cafe,cafe,,,,POINT (28.939584 41.032931)
5243951992,Çarkicioglu kunefe,41.01867,28.943997,food,amenity:cafe,cafe,,,,POINT (28.943997 41.01867)
5113483379,Çay,41.021632,28.948058,food,amenity:cafe,cafe,,,,POINT (28.948058 41.021632)
5243951387,Çay,41.020679,28.945095,food,amenity:cafe,cafe,,,,POINT (28.945095 41.020679)
5107245402,Çay Evi,41.006941,28.927568,food,amenity:cafe,cafe,,,,POINT (28.927568 41.006941)
5113125938,Çay Evi,41.004171,28.928847,food,amenity:cafe,cafe,,,,POINT (28.928847 41.004171)
5113127748,Çay Evi,41.005187,28.931549,food,amenity:cafe,cafe,,,,POINT (28.931549 41.005187)
5088194825,Çay Evı,40.999931,28.931674,food,amenity:cafe,cafe,,,,POINT (28.931674 40.999931)
5112749104,Çay Ocağı,41.033243,28.94458,food,amenity:cafe,cafe,,,,POINT (28.94458 41.033243)
5081445083,Çaykur Özel Çaylar Satış Bayii,41.028746,28.952806,food,amenity:cafe,cafe,,,,POINT (28.952806 41.028746)
4940583962,Çi Börek,41.011134,28.934419,food,amenity:cafe,cafe,,,,POINT (28.934419 41.011134)
5113462476,Çikolata hane,41.017253,28.950878,food,amenity:cafe,cafe,,,,POINT (28.950878 41.017253)
8839753117,Çinaralti Cafe,41.01535,28.974288,food,amenity:cafe,cafe,,,,POINT (28.974288 41.01535)
5075929041,Çobanoğlu,41.011112,28.94362,food,amenity:cafe,cafe,,,,POINT (28.94362 41.011112)
5113462472,Çobanoğlu Baklavacı,41.017466,28.950302,food,amenity:cafe,cafe,,,,POINT (28.950302 41.017466)
5115940962,Çınar Cafe,41.000324,28.930751,food,amenity:cafe,cafe,,,,POINT (28.930751 41.000324)
5113495951,Öz cafe,41.026749,28.936149,food,amenity:cafe,cafe,,,,POINT (28.936149 41.026749)
5081442514,Özge Cafe,41.025361,28.958008,food,amenity:cafe,cafe,,,,POINT (28.958008 41.025361)
5108843389,Özgün Çay Evi,41.010664,28.977166,food,amenity:cafe,cafe,,,,POINT (28.977166 41.010664)
5107247558,Özgür Büfe,41.00418,28.929485,food,amenity:cafe,cafe,,,,POINT (28.929485 41.00418)
5243952002,çay evi,41.019238,28.943419,food,amenity:cafe,cafe,,,,POINT (28.943419 41.019238)
5130480321,çikolata cafe,41.021239,28.945613,food,amenity:cafe,cafe,,,,POINT (28.945613 41.021239)
5110342161,özlem kafe,41.016014,28.959137,food,amenity:cafe,cafe,,,,POINT (28.959137 41.016014)
5113481400,İlkerim cafe,41.023624,28.95145,food,amenity:cafe,cafe,,,,POINT (28.95145 41.023624)
5113594821,İnternet Cafe,41.009346,28.947908,food,amenity:cafe,cafe,,,,POINT (28.947908 41.009346)
5113620673,İstanbul Kahvehanesi,41.006212,28.978663,food,amenity:cafe,cafe,,,,POINT (28.978663 41.006212)
5110344548,Şafak Büfe,41.017826,28.966956,food,amenity:cafe,cafe,,,,POINT (28.966956 41.017826)
5113465223,Şam kahvesi,41.017839,28.952099,food,amenity:cafe,cafe,,,,POINT (28.952099 41.017839)
5081442501,Şantiye,41.026041,28.958819,food,amenity:cafe,cafe,,,,POINT (28.958819 41.026041)
5106122985,Şefikoğluları Künefe,41.017159,28.954395,food,amenity:cafe,cafe,,,,POINT (28.954395 41.017159)
5100823715,Şehri destan Cafe,41.01693,28.931141,food,amenity:cafe,cafe,,,,POINT (28.931141 41.01693)
4944079421,Şehzade Nargile Cafe Restaurant,41.005846,28.933919,food,amenity:cafe,cafe,,,,POINT (28.933919 41.005846)
5113465020,Şelale çay evi,41.01796,28.952025,food,amenity:cafe,cafe,,,,POINT (28.952025 41.01796)
5113480886,şam şerif,41.020086,28.948156,food,amenity:cafe,cafe,,,,POINT (28.948156 41.020086)
10781264705,Изил,41.003369,28.968932,food,amenity:cafe,cafe,,,,POINT (28.968932 41.003369)
5108828629,Кафе Стамбул,41.013405,28.978358,food,amenity:cafe,cafe,,,,POINT (28.978358 41.013405)
4299010989,Панорама Стамбула,41.016976,28.966256,food,amenity:cafe,cafe,,,,POINT (28.966256 41.016976)
4318400191,محمد أفندي,41.016553,28.970383,food,amenity:cafe,cafe,,,,POINT (28.970383 41.016553)
5230181122,مطعم طربوش,41.010468,28.946386,food,amenity:cafe,cafe,,,,POINT (28.946386 41.010468)
5106132752,2 Lokma,41.014232,28.934838,food,amenity:restaurant,restaurant,,,,POINT (28.934838 41.014232)
5016287521,2017,41.010174,28.947996,food,amenity:restaurant,restaurant,,,,POINT (28.947996 41.010174)
5188756121,2K Chicken,41.016813,28.970432,food,amenity:restaurant,restaurant,,,,POINT (28.970432 41.016813)
5108843556,360 Panorama Cihannuma Restaurant,41.009146,28.977554,food,amenity:restaurant,restaurant,,,,POINT (28.977554 41.009146)
5112834045,37 sultan restaurant,41.008685,28.951606,food,amenity:restaurant,restaurant,,,,POINT (28.951606 41.008685)
5113620686,3B resturant,41.009867,28.978836,food,amenity:restaurant,restaurant,,,,POINT (28.978836 41.009867)
5081274323,63 Metro Pide,41.010516,28.951441,food,amenity:restaurant,restaurant,,,,POINT (28.951441 41.010516)
4145039606,AGORA Meyhanesi 1890,41.033537,28.946766,food,amenity:restaurant,restaurant,,,,POINT (28.946766 41.033537)
2771801936,ANTEB Kebab & Pizza,41.008581,28.974044,food,amenity:restaurant,restaurant,,,,POINT (28.974044 41.008581)
5100823691,ASRIN PASTANESi,41.019415,28.931988,food,amenity:restaurant,restaurant,,,,POINT (28.931988 41.019415)
5113470996,Abalı Quesillas Mexican Restaurant,41.015183,28.927596,food,amenity:restaurant,restaurant,,,,POINT (28.927596 41.015183)
5113598487,Abo şemso,41.009994,28.941061,food,amenity:restaurant,restaurant,,,,POINT (28.941061 41.009994)
9584848878,Acar Büfe - Hocapaşa Menemencisi,41.014042,28.975426,food,amenity:restaurant,restaurant,,,,POINT (28.975426 41.014042)
5110347273,Acemoğlu Baklavaları,41.016058,28.976222,food,amenity:restaurant,restaurant,,,,POINT (28.976222 41.016058)
5244796162,Acemoğlu Beklavaları,41.017297,28.968848,food,amenity:restaurant,restaurant,,,,POINT (28.968848 41.017297)
5113473738,Acıktım Kardeşler Pide Lahmacun Şehremini,41.012006,28.92475,food,amenity:restaurant,restaurant,,,,POINT (28.92475 41.012006)
5075962044,Acıktım dürüm evi,41.011591,28.950018,food,amenity:restaurant,restaurant,,,,POINT (28.950018 41.011591)
5115937383,Ada Balık Evim,41.00936,28.937601,food,amenity:restaurant,restaurant,,,,POINT (28.937601 41.00936)
9480329226,Adana Güneş Kebap,41.016953,28.956147,food,amenity:restaurant,restaurant,,,,POINT (28.956147 41.016953)
5113599517,Adıvar Cafeteria,41.009511,28.945354,food,amenity:restaurant,restaurant,,,,POINT (28.945354 41.009511)
5110342166,Afacan büfe,41.015608,28.958845,food,amenity:restaurant,restaurant,,,,POINT (28.958845 41.015608)
5243950219,Affouri,41.017049,28.942568,food,amenity:restaurant,restaurant,,,,POINT (28.942568 41.017049)
10183104124,Afghan Faryab restaurant,41.005036,28.958007,food,amenity:restaurant,restaurant,,,,POINT (28.958007 41.005036)
5110342163,Ahmet usta dürüm,41.015527,28.958824,food,amenity:restaurant,restaurant,,,,POINT (28.958824 41.015527)
5243952776,Ahsen hatay sofrasi,41.015241,28.943519,food,amenity:restaurant,restaurant,,,,POINT (28.943519 41.015241)
5111214093,Ahtim,41.004318,28.943793,food,amenity:restaurant,restaurant,,,,POINT (28.943793 41.004318)
5099040204,Ahtım Köfte ve Ev Yemekleri,41.004392,28.943862,food,amenity:restaurant,restaurant,,,,POINT (28.943862 41.004392)
6434110785,Ahır Kapı Fish House,41.003308,28.97985,food,amenity:restaurant,restaurant,,,,POINT (28.97985 41.003308)
5112749785,Ak Çiçek Mangal,41.030439,28.940378,food,amenity:restaurant,restaurant,,,,POINT (28.940378 41.030439)
9383576823,Akar,41.014917,28.963049,food,amenity:restaurant,restaurant,,,,POINT (28.963049 41.014917)
5113620669,Akbıyık Balık Evi,41.004842,28.979573,food,amenity:restaurant,restaurant,,,,POINT (28.979573 41.004842)
5599608787,Akdamar Lokantasi,41.013943,28.976027,food,amenity:restaurant,restaurant,,,,POINT (28.976027 41.013943)
5243950212,Akdeniz Büfe,41.018872,28.946289,food,amenity:restaurant,restaurant,,,,POINT (28.946289 41.018872)
3658729750,Akdeniz Hatay Sofrasi,41.013908,28.945783,food,amenity:restaurant,restaurant,,,,POINT (28.945783 41.013908)
5075994624,Akdeniz Hatay Sofrası,41.01383,28.945738,food,amenity:restaurant,restaurant,,,,POINT (28.945738 41.01383)
5108843969,Akraba Köfteci,41.009757,28.974789,food,amenity:restaurant,restaurant,,,,POINT (28.974789 41.009757)
5081274321,Aksaray Börek,41.010631,28.951424,food,amenity:restaurant,restaurant,,,,POINT (28.951424 41.010631)
5099065446,Aksaray Mangal,41.009076,28.948434,food,amenity:restaurant,restaurant,,,,POINT (28.948434 41.009076)
5026474515,Aksaray Restaurant,41.013466,28.94472,food,amenity:restaurant,restaurant,,,,POINT (28.94472 41.013466)
5130434313,Aksu Restaurant,41.007893,28.954231,food,amenity:restaurant,restaurant,,,,POINT (28.954231 41.007893)
10178438648,Akvaryum Restaurant,41.003659,28.96522,food,amenity:restaurant,restaurant,,,,POINT (28.96522 41.003659)
5113481348,Akçaabat köfte,41.020974,28.949043,food,amenity:restaurant,restaurant,,,,POINT (28.949043 41.020974)
5113611488,Akçiçek doner,41.030199,28.940095,food,amenity:restaurant,restaurant,,,,POINT (28.940095 41.030199)
5106123814,Akşemsettin Balık Lokantası,41.02105,28.942674,food,amenity:restaurant,restaurant,,,,POINT (28.942674 41.02105)
5115939230,Al Baron Restaurant,41.008402,28.936749,food,amenity:restaurant,restaurant,,,,POINT (28.936749 41.008402)
5244807978,Al Rayan Restoran,41.009146,28.967503,food,amenity:restaurant,restaurant,,,,POINT (28.967503 41.009146)
5113480889,Al jenani,41.019902,28.947811,food,amenity:restaurant,restaurant,,,,POINT (28.947811 41.019902)
5243950807,Alamin,41.01985,28.945563,food,amenity:restaurant,restaurant,,,,POINT (28.945563 41.01985)
5108843763,Alaturka Cuisine Cafe and Restaurant,41.008304,28.975406,food,amenity:restaurant,restaurant,,,,POINT (28.975406 41.008304)
5113620641,Albura kathisma resturant & cafe,41.005829,28.980486,food,amenity:restaurant,restaurant,,,,POINT (28.980486 41.005829)
9609786052,Alemdar Restaurant,41.00953,28.978528,food,amenity:restaurant,restaurant,,,,POINT (28.978528 41.00953)
5108843565,Alemdar Restaurant and Cafe,41.009462,28.978236,food,amenity:restaurant,restaurant,,,,POINT (28.978236 41.009462)
5088190876,Ali Haydar İkinci Bahar,40.999974,28.931946,food,amenity:restaurant,restaurant,,,,POINT (28.931946 40.999974)
5107245367,Ali Usta,41.006558,28.924925,food,amenity:restaurant,restaurant,,,,POINT (28.924925 41.006558)
5108843730,Ali Usta,41.008288,28.97412,food,amenity:restaurant,restaurant,,,,POINT (28.97412 41.008288)
5243951532,Ali baba,41.018603,28.946528,food,amenity:restaurant,restaurant,,,,POINT (28.946528 41.018603)
5113500751,Ali usta,41.021127,28.946311,food,amenity:restaurant,restaurant,,,,POINT (28.946311 41.021127)
5112834055,Ali usta baklava,41.008167,28.951906,food,amenity:restaurant,restaurant,,,,POINT (28.951906 41.008167)
5244801993,Alice,41.003624,28.972819,food,amenity:restaurant,restaurant,,,,POINT (28.972819 41.003624)
5075929039,Allüş cafe,41.011017,28.943999,food,amenity:restaurant,restaurant,,,,POINT (28.943999 41.011017)
5110344542,Allı börek,41.017065,28.966763,food,amenity:restaurant,restaurant,,,,POINT (28.966763 41.017065)
5113471040,Almahaba restaurant,41.016651,28.951281,food,amenity:restaurant,restaurant,,,,POINT (28.951281 41.016651)
5243950176,Almanar,41.01715,28.942937,food,amenity:restaurant,restaurant,,,,POINT (28.942937 41.01715)
5075929044,Alnabelsi resturant,41.010888,28.94504,food,amenity:restaurant,restaurant,,,,POINT (28.94504 41.010888)
5113495717,Alnur,41.026738,28.937666,food,amenity:restaurant,restaurant,,,,POINT (28.937666 41.026738)
5075929046,Alqubtan resturants,41.010845,28.944917,food,amenity:restaurant,restaurant,,,,POINT (28.944917 41.010845)
5113483405,Alraii,41.021316,28.947998,food,amenity:restaurant,restaurant,,,,POINT (28.947998 41.021316)
5244807965,Alrayan Restaurant,41.009692,28.969123,food,amenity:restaurant,restaurant,,,,POINT (28.969123 41.009692)
5244803050,Altin Cafe ve Restaurant,41.003249,28.97211,food,amenity:restaurant,restaurant,,,,POINT (28.97211 41.003249)
5108843115,Altin Kupa Restaurant,41.008587,28.977736,food,amenity:restaurant,restaurant,,,,POINT (28.977736 41.008587)
5244810636,Altın Şiş Kebap Salonu,41.006695,28.967831,food,amenity:restaurant,restaurant,,,,POINT (28.967831 41.006695)
5112834068,Altın şiş kebap,41.0082,28.952516,food,amenity:restaurant,restaurant,,,,POINT (28.952516 41.0082)
5112749779,Altınay Kebap Ve Lahmacun,41.031138,28.940861,food,amenity:restaurant,restaurant,,,,POINT (28.940861 41.031138)
5112749742,Altınay Yufkacısı,41.03227,28.940741,food,amenity:restaurant,restaurant,,,,POINT (28.940741 41.03227)
5106132774,Altınkapı Restaurant,41.015405,28.932471,food,amenity:restaurant,restaurant,,,,POINT (28.932471 41.015405)
