osmid,y,x,street_count,highway,ref,railway,geometry
3081525001,41.0079245,28.968585,3,,,,POINT (28.968585 41.0079245)
3081525003,41.0085678,28.9682224,3,,,,POINT (28.9682224 41.0085678)
3081525006,41.0077905,28.9674394,3,,,,POINT (28.9674394 41.0077905)
3081525008,41.0076563,28.9666949,3,,,,POINT (28.9666949 41.0076563)
3081525009,41.0074927,28.9668401,3,,,,POINT (28.9668401 41.0074927)
3081558874,41.0134365,28.9563351,3,,,,POINT (28.9563351 41.0134365)
3081558878,41.0075389,28.959322,3,,,,POINT (28.959322 41.0075389)
3081558890,41.0066056,28.959016,3,,,,POINT (28.959016 41.0066056)
3081558894,41.014341,28.9547916,3,,,,POINT (28.9547916 41.014341)
3081558898,41.0134982,28.9566518,3,,,,POINT (28.9566518 41.0134982)
3081558909,41.0107028,28.9569423,1,,,,POINT (28.9569423 41.0107028)
3081558915,41.0076697,28.9593992,3,,,,POINT (28.9593992 41.0076697)
3081558918,41.0137461,28.9551782,3,,,,POINT (28.9551782 41.0137461)
3081558919,41.0130775,28.9535265,3,,,,POINT (28.9535265 41.0130775)
3081558930,41.0122738,28.9564489,3,,,,POINT (28.9564489 41.0122738)
3081572456,41.0064975,28.9625201,3,,,,POINT (28.9625201 41.0064975)
3081572465,41.0065814,28.962231,3,,,,POINT (28.962231 41.0065814)
3081572466,41.0063947,28.9628578,1,,,,POINT (28.9628578 41.0063947)
3081584721,41.012388,28.958967,3,,,,POINT (28.958967 41.012388)
3081584726,41.0119815,28.9593147,3,,,,POINT (28.9593147 41.0119815)
3081584732,41.0106864,28.9583391,4,,,,POINT (28.9583391 41.0106864)
3081960348,41.0112793,28.9635366,3,,,,POINT (28.9635366 41.0112793)
3081960349,41.0093112,28.9655308,3,,,,POINT (28.9655308 41.0093112)
3081960360,41.0112186,28.9646738,1,,,,POINT (28.9646738 41.0112186)
3081960364,41.0113928,28.9647625,3,,,,POINT (28.9647625 41.0113928)
3081960370,41.0113965,28.9645738,3,,,,POINT (28.9645738 41.0113965)
3081960382,41.011085,28.9635151,1,,,,POINT (28.9635151 41.011085)
3081960383,41.0113228,28.9646774,3,,,,POINT (28.9646774 41.0113228)
3081960386,41.0113421,28.9641249,4,,,,POINT (28.9641249 41.0113421)
3081960389,41.0128875,28.9636573,3,,,,POINT (28.9636573 41.0128875)
3081960404,41.0093933,28.9658191,3,,,,POINT (28.9658191 41.0093933)
3081960405,41.0126575,28.9650285,3,,,,POINT (28.9650285 41.0126575)
3082166438,41.010896,28.9669482,4,,,,POINT (28.9669482 41.010896)
3082166439,41.0101517,28.9691134,3,,,,POINT (28.9691134 41.0101517)
3082166446,41.0090612,28.9688684,3,,,,POINT (28.9688684 41.0090612)
3082166447,41.0108192,28.9694529,4,,,,POINT (28.9694529 41.0108192)
3082166450,41.0092976,28.9673838,4,,,,POINT (28.9673838 41.0092976)
3082166451,41.0128861,28.9677472,3,,,,POINT (28.9677472 41.0128861)
3082166452,41.0099297,28.968739,3,,,,POINT (28.968739 41.0099297)
3082166455,41.0113523,28.9701155,3,,,,POINT (28.9701155 41.0113523)
3082166456,41.009583,28.9727804,3,,,,POINT (28.9727804 41.009583)
3082166459,41.009397,28.9688393,3,,,,POINT (28.9688393 41.009397)
3082166465,41.0106269,28.9695204,3,,,,POINT (28.9695204 41.0106269)
3082166467,41.0096524,28.9680596,3,,,,POINT (28.9680596 41.0096524)
3082166468,41.0113231,28.9682598,3,,,,POINT (28.9682598 41.0113231)
3082166470,41.0097626,28.9715938,3,,,,POINT (28.9715938 41.0097626)
3082166474,41.0097323,28.9724575,3,,,,POINT (28.9724575 41.0097323)
3082166480,41.0113671,28.9687071,3,,,,POINT (28.9687071 41.0113671)
3082166481,41.0091619,28.9701868,3,,,,POINT (28.9701868 41.0091619)
3082166486,41.0118721,28.9683285,3,,,,POINT (28.9683285 41.0118721)
3082166487,41.0095993,28.9685459,3,,,,POINT (28.9685459 41.0095993)
3082166488,41.0093173,28.968469,1,,,,POINT (28.968469 41.0093173)
3082166491,41.0116861,28.9685523,3,,,,POINT (28.9685523 41.0116861)
3082166495,41.012522,28.9679556,3,,,,POINT (28.9679556 41.012522)
3082166497,41.0112562,28.9675089,3,,,,POINT (28.9675089 41.0112562)
3082166505,41.0092382,28.9690871,3,,,,POINT (28.9690871 41.0092382)
3082408134,41.010354,28.9698826,3,,,,POINT (28.9698826 41.010354)
3082408137,41.009542,28.9671158,3,,,,POINT (28.9671158 41.009542)
3082408143,41.010321,28.9690533,4,,,,POINT (28.9690533 41.010321)
3082408145,41.0112667,28.9687838,3,,,,POINT (28.9687838 41.0112667)
3082408147,41.0097984,28.9667206,3,,,,POINT (28.9667206 41.0097984)
3082408150,41.011062,28.9688445,3,,,,POINT (28.9688445 41.011062)
3082408152,41.0094351,28.9674052,3,,,,POINT (28.9674052 41.0094351)
3082408157,41.0098472,28.9671524,3,,,,POINT (28.9671524 41.0098472)
3082408159,41.0107321,28.968932,4,,,,POINT (28.968932 41.0107321)
3082454070,41.0118264,28.9665171,3,,,,POINT (28.9665171 41.0118264)
3082517835,41.0110913,28.9692127,3,,,,POINT (28.9692127 41.0110913)
3082517836,41.0107572,28.9690819,4,,,,POINT (28.9690819 41.0107572)
3082517837,41.0100789,28.9674784,3,,,,POINT (28.9674784 41.0100789)
3082517838,41.0101172,28.9696301,3,,,,POINT (28.9696301 41.0101172)
3082517840,41.0113417,28.9687301,3,,,,POINT (28.9687301 41.0113417)
3082517841,41.010237,28.9676282,4,,,,POINT (28.9676282 41.010237)
3082517842,41.0102127,28.9673426,3,,,,POINT (28.9673426 41.0102127)
3082517843,41.0097901,28.9693717,3,,,,POINT (28.9693717 41.0097901)
3082517844,41.0105203,28.9692658,3,,,,POINT (28.9692658 41.0105203)
3082517848,41.0107774,28.9692026,4,,,,POINT (28.9692026 41.0107774)
3082517849,41.0101021,28.9676332,4,,,,POINT (28.9676332 41.0101021)
3082517850,41.0102493,28.9686166,4,,,,POINT (28.9686166 41.0102493)
3082517852,41.0101376,28.9693084,3,,,,POINT (28.9693084 41.0101376)
3082517853,41.0098563,28.9672335,3,,,,POINT (28.9672335 41.0098563)
3082517854,41.0103928,28.96723,3,,,,POINT (28.96723 41.0103928)
3082517856,41.0103383,28.9693009,4,,,,POINT (28.9693009 41.0103383)
3082517857,41.0098832,28.9693872,1,,,,POINT (28.9693872 41.0098832)
3082517859,41.0109473,28.9675185,3,,,,POINT (28.9675185 41.0109473)
3082517860,41.0107061,28.9687885,4,,,,POINT (28.9687885 41.0107061)
3082517861,41.0103441,28.967509,3,,,,POINT (28.967509 41.0103441)
3082517862,41.0105444,28.9675632,3,,,,POINT (28.9675632 41.0105444)
3082517864,41.0105874,28.9680404,4,,,,POINT (28.9680404 41.0105874)
3082517866,41.010569,28.9678359,4,,,,POINT (28.9678359 41.010569)
3082517867,41.0103203,28.968115,4,,,,POINT (28.968115 41.0103203)
3082517869,41.0105396,28.9674975,4,,,,POINT (28.9674975 41.0105396)
3082517870,41.0105972,28.969247,3,,,,POINT (28.969247 41.0105972)
3082517872,41.0110828,28.9691054,4,,,,POINT (28.9691054 41.0110828)
3082517875,41.0101074,28.9672039,3,,,,POINT (28.9672039 41.0101074)
3082517876,41.010794,28.9693023,4,,,,POINT (28.9693023 41.010794)
3082517877,41.0104323,28.9672823,3,,,,POINT (28.9672823 41.0104323)
3082517879,41.0102154,28.9675021,4,,,,POINT (28.9675021 41.0102154)
3082517880,41.0103964,28.9685596,4,,,,POINT (28.9685596 41.0103964)
3082517881,41.0099637,28.9672166,4,,,,POINT (28.9672166 41.0099637)
3082517882,41.0104719,28.969001,4,,,,POINT (28.969001 41.0104719)
3082517883,41.0109615,28.9695501,1,,,,POINT (28.9695501 41.0109615)
3082517884,41.0110731,28.9689844,3,,,,POINT (28.9689844 41.0110731)
3082517885,41.009947,28.9687325,3,,,,POINT (28.9687325 41.009947)
3082517887,41.0102895,28.9679353,4,,,,POINT (28.9679353 41.0102895)
3082517888,41.0103426,28.967207,3,,,,POINT (28.967207 41.0103426)
3082517889,41.0104737,28.9673373,3,,,,POINT (28.9673373 41.0104737)
3082517891,41.0100132,28.9682227,3,,,,POINT (28.9682227 41.0100132)
3082517892,41.010633,28.9696655,3,,,,POINT (28.9696655 41.010633)
3082517893,41.0100264,28.9668357,4,,,,POINT (28.9668357 41.0100264)
3082517895,41.0108708,28.9697623,3,,,,POINT (28.9697623 41.0108708)
3082517896,41.0099293,28.9668974,5,,,,POINT (28.9668974 41.0099293)
3082517898,41.0105565,28.9676973,4,,,,POINT (28.9676973 41.0105565)
3082517899,41.0098199,28.9669112,3,,,,POINT (28.9669112 41.0098199)
3082517900,41.0099739,28.9673302,3,,,,POINT (28.9673302 41.0099739)
3082517901,41.0105006,28.9691624,3,,,,POINT (28.9691624 41.0105006)
3082517902,41.009918,28.9676655,3,,,,POINT (28.9676655 41.009918)
3082517903,41.0099858,28.9674622,3,,,,POINT (28.9674622 41.0099858)
3082517904,41.0101307,28.9678241,4,,,,POINT (28.9678241 41.0101307)
3082517905,41.0098648,28.9664046,3,,,,POINT (28.9664046 41.0098648)
3082517907,41.010216,28.9671539,4,,,,POINT (28.9671539 41.010216)
3082517908,41.0099531,28.9678712,3,,,,POINT (28.9678712 41.0099531)
3082517909,41.009834,28.9691729,3,,,,POINT (28.9691729 41.009834)
3082517912,41.0099212,28.9686167,1,,,,POINT (28.9686167 41.0099212)
3082517913,41.0102876,28.967506,3,,,,POINT (28.967506 41.0102876)
3082517914,41.0108416,28.9695876,4,,,,POINT (28.9695876 41.0108416)
3082517915,41.0106089,28.9693544,3,,,,POINT (28.9693544 41.0106089)
3082517916,41.0101531,28.9679737,3,,,,POINT (28.9679737 41.0101531)
3082517917,41.0102875,28.9671817,3,,,,POINT (28.9671817 41.0102875)
3082517919,41.0104273,28.9675135,3,,,,POINT (28.9675135 41.0104273)
3082517920,41.0106313,28.9696255,3,,,,POINT (28.9696255 41.0106313)
3082586141,41.0112997,28.9679974,3,,,,POINT (28.9679974 41.0112997)
3082586142,41.0113287,28.9683172,3,,,,POINT (28.9683172 41.0113287)
3082586144,41.0110827,28.9683673,4,,,,POINT (28.9683673 41.0110827)
3082586145,41.010984,28.9666524,4,,,,POINT (28.9666524 41.010984)
3082586146,41.0112201,28.9689479,1,,,,POINT (28.9689479 41.0112201)
3082586147,41.0105896,28.9662279,3,,,,POINT (28.9662279 41.0105896)
3082586148,41.010989,28.9665358,3,,,,POINT (28.9665358 41.010989)
3082586150,41.0112151,28.9690739,3,,,,POINT (28.9690739 41.0112151)
3082586152,41.0111051,28.9675136,3,,,,POINT (28.9675136 41.0111051)
3082586157,41.0108149,28.9677707,4,,,,POINT (28.9677707 41.0108149)
3082586158,41.0111551,28.9688209,3,,,,POINT (28.9688209 41.0111551)
3082586161,41.0119642,28.9674898,3,,,,POINT (28.9674898 41.0119642)
3082586162,41.011,28.9670959,3,,,,POINT (28.9670959 41.011)
3082586163,41.0107937,28.9676391,3,,,,POINT (28.9676391 41.0107937)
3082586164,41.0109187,28.9684143,4,,,,POINT (28.9684143 41.0109187)
3082586165,41.0113145,28.9681636,3,,,,POINT (28.9681636 41.0113145)
3082586166,41.0109271,28.9666667,3,,,,POINT (28.9666667 41.0109271)
3082586173,41.0107745,28.9675202,4,,,,POINT (28.9675202 41.0107745)
3082586174,41.0112873,28.9678579,3,,,,POINT (28.9678579 41.0112873)
3082586175,41.0110314,28.9671972,3,,,,POINT (28.9671972 41.0110314)
3082586176,41.0106693,28.9667289,4,,,,POINT (28.9667289 41.0106693)
3082586177,41.0111308,28.9678846,4,,,,POINT (28.9678846 41.0111308)
3082586179,41.010668,28.9672595,1,,,,POINT (28.9672595 41.010668)
3082586181,41.010991,28.9688633,3,,,,POINT (28.9688633 41.010991)
3082586183,41.011177,28.9681905,3,,,,POINT (28.9681905 41.011177)
3082586184,41.0111838,28.9678756,3,,,,POINT (28.9678756 41.0111838)
3082586185,41.0105298,28.9674575,3,,,,POINT (28.9674575 41.0105298)
3082586187,41.0111524,28.9680275,3,,,,POINT (28.9680275 41.0111524)
3082586189,41.0109837,28.9677465,3,,,,POINT (28.9677465 41.0109837)
3082586191,41.0111618,28.9675118,3,,,,POINT (28.9675118 41.0111618)
3082586192,41.0108309,28.9669204,3,,,,POINT (28.9669204 41.0108309)
3082586193,41.0110492,28.9672549,3,,,,POINT (28.9672549 41.0110492)
3082586198,41.0109343,28.9661688,3,,,,POINT (28.9661688 41.0109343)
3082586200,41.0106632,28.9666801,3,,,,POINT (28.9666801 41.0106632)
3082586204,41.0116153,28.9673104,3,,,,POINT (28.9673104 41.0116153)
3082586207,41.0110163,28.9679511,4,,,,POINT (28.9679511 41.0110163)
3082586210,41.0107828,28.9672396,4,,,,POINT (28.9672396 41.0107828)
3082586211,41.0110748,28.9675145,3,,,,POINT (28.9675145 41.0110748)
3083346456,41.0101807,28.9681584,4,,,,POINT (28.9681584 41.0101807)
3083371781,41.014958,28.9683108,3,,,,POINT (28.9683108 41.014958)
3083371786,41.014145,28.9708634,3,,,,POINT (28.9708634 41.014145)
3083371788,41.0139719,28.9704513,3,,,,POINT (28.9704513 41.0139719)
3083371789,41.0144217,28.9681659,1,,,,POINT (28.9681659 41.0144217)
3083371790,41.0146572,28.9677423,3,,,,POINT (28.9677423 41.0146572)
3083371791,41.013705,28.9721439,3,,,,POINT (28.9721439 41.013705)
3083371796,41.0132797,28.9688076,3,,,,POINT (28.9688076 41.0132797)
3083371798,41.0132466,28.9719861,3,,,,POINT (28.9719861 41.0132466)
3083371799,41.0128683,28.9715026,1,,,,POINT (28.9715026 41.0128683)
3083371801,41.0150734,28.9682987,3,,,,POINT (28.9682987 41.0150734)
3083371812,41.0135928,28.9712445,3,,,,POINT (28.9712445 41.0135928)
3083371817,41.0146148,28.968042,3,,,,POINT (28.968042 41.0146148)
3083371818,41.0105375,28.9728544,3,,,,POINT (28.9728544 41.0105375)
3083371819,41.0122827,28.9721068,3,,,,POINT (28.9721068 41.0122827)
3083371821,41.0137601,28.9713312,3,,,,POINT (28.9713312 41.0137601)
3083371823,41.0134704,28.9686838,1,,,,POINT (28.9686838 41.0134704)
3083371827,41.0141841,28.9708985,3,,,,POINT (28.9708985 41.0141841)
3083371828,41.0134842,28.9718522,3,,,,POINT (28.9718522 41.0134842)
3083371829,41.0122002,28.9714773,3,,,,POINT (28.9714773 41.0122002)
3083371832,41.0109676,28.9729501,3,,,,POINT (28.9729501 41.0109676)
3083418535,41.0112793,28.9731658,3,,,,POINT (28.9731658 41.0112793)
3083418538,41.0109229,28.9727387,3,,,,POINT (28.9727387 41.0109229)
3083418539,41.0120346,28.9720556,1,,,,POINT (28.9720556 41.0120346)
3083418540,41.0136719,28.9715833,3,,,,POINT (28.9715833 41.0136719)
3083418541,41.0141601,28.9711027,3,,,,POINT (28.9711027 41.0141601)
3083504830,41.0179465,28.9671071,3,,,,POINT (28.9671071 41.0179465)
3083504832,41.0174155,28.9672964,3,,,,POINT (28.9672964 41.0174155)
3083509834,41.0158177,28.9729706,3,,,,POINT (28.9729706 41.0158177)
3083509835,41.0155562,28.9670726,3,,,,POINT (28.9670726 41.0155562)
3083509836,41.0171697,28.9677274,3,,,,POINT (28.9677274 41.0171697)
3083509838,41.0169298,28.966844,3,,,,POINT (28.966844 41.0169298)
3083509841,41.0157488,28.9683405,1,,,,POINT (28.9683405 41.0157488)
3083509845,41.0171608,28.968164,3,,,,POINT (28.968164 41.0171608)
3083509848,41.0172418,28.9686941,3,,,,POINT (28.9686941 41.0172418)
3083509850,41.0155562,28.9675492,3,,,,POINT (28.9675492 41.0155562)
3083509851,41.0146745,28.9702432,3,,,,POINT (28.9702432 41.0146745)
3083509854,41.0169628,28.9684728,3,,,,POINT (28.9684728 41.0169628)
3083509857,41.0161353,28.9722452,3,,,,POINT (28.9722452 41.0161353)
3083509860,41.0172261,28.9680483,3,,,,POINT (28.9680483 41.0172261)
3083509863,41.0179624,28.9692267,3,,,,POINT (28.9692267 41.0179624)
3083509873,41.0165583,28.9703599,3,,,,POINT (28.9703599 41.0165583)
3083509875,41.0159193,28.9727139,3,,,,POINT (28.9727139 41.0159193)
3083509876,41.0138222,28.9737239,3,,,,POINT (28.9737239 41.0138222)
3083509879,41.0149006,28.9713097,3,,,,POINT (28.9713097 41.0149006)
3083509880,41.0173453,28.9688329,3,,,,POINT (28.9688329 41.0173453)
3083509883,41.0155638,28.9667078,3,,,,POINT (28.9667078 41.0155638)
3083509884,41.0158641,28.9670753,3,,,,POINT (28.9670753 41.0158641)
3083547571,41.0197815,28.9644444,3,,,,POINT (28.9644444 41.0197815)
3083547575,41.0184262,28.9674828,3,traffic_signals,,,POINT (28.9674828 41.0184262)
3083547586,41.01686,28.9760729,3,,,,POINT (28.9760729 41.01686)
3083547590,41.016772,28.9776393,1,,,,POINT (28.9776393 41.016772)
3083547597,41.0162067,28.979046,1,,,,POINT (28.979046 41.0162067)
3085935428,41.0164281,28.9629499,3,,,,POINT (28.9629499 41.0164281)
3085937840,41.0186483,28.9665353,3,,,,POINT (28.9665353 41.0186483)
3085937845,41.0184248,28.9666717,3,,,,POINT (28.9666717 41.0184248)
3085937847,41.0159915,28.963496,3,,,,POINT (28.963496 41.0159915)
3085937852,41.0180386,28.9657691,1,,,,POINT (28.9657691 41.0180386)
3085937854,41.0168924,28.9630164,3,,,,POINT (28.9630164 41.0168924)
3085937863,41.0162844,28.9624489,3,,,,POINT (28.9624489 41.0162844)
3085937864,41.0182891,28.9653674,3,,,,POINT (28.9653674 41.0182891)
3085937865,41.0176443,28.9661703,3,,,,POINT (28.9661703 41.0176443)
3085937866,41.0160618,28.9646805,5,,,,POINT (28.9646805 41.0160618)
3085937868,41.0166722,28.9633008,4,,,,POINT (28.9633008 41.0166722)
3085937869,41.016496,28.9640378,1,,,,POINT (28.9640378 41.016496)
3085937880,41.0186429,28.9667163,3,,,,POINT (28.9667163 41.0186429)
3085937882,41.0192234,28.9645203,3,,,,POINT (28.9645203 41.0192234)
3085937886,41.0156018,28.9639836,3,,,,POINT (28.9639836 41.0156018)
3085937890,41.0174036,28.9635446,3,,,,POINT (28.9635446 41.0174036)
3085937892,41.0185986,28.9668647,3,,,,POINT (28.9668647 41.0185986)
3085937894,41.0169199,28.963657,4,,,,POINT (28.963657 41.0169199)
3085947141,41.0191852,28.9584946,3,,,,POINT (28.9584946 41.0191852)
3085947144,41.0199744,28.9636604,1,,,,POINT (28.9636604 41.0199744)
3085947146,41.0197533,28.961679,4,,,,POINT (28.961679 41.0197533)
3085947152,41.0192908,28.9603373,3,,,,POINT (28.9603373 41.0192908)
3085947154,41.0199829,28.9622944,3,,,,POINT (28.9622944 41.0199829)
3086092971,41.0179068,28.9608419,3,,,,POINT (28.9608419 41.0179068)
3086092974,41.0214721,28.9618875,3,,,,POINT (28.9618875 41.0214721)
3086092986,41.017418,28.9598929,1,,,,POINT (28.9598929 41.017418)
3086092999,41.0210172,28.961225,1,,,,POINT (28.961225 41.0210172)
3086093002,41.0182246,28.9614769,3,,,,POINT (28.9614769 41.0182246)
3086114270,41.0157101,28.955684,3,,,,POINT (28.955684 41.0157101)
3086114271,41.0152067,28.9564757,1,,,,POINT (28.9564757 41.0152067)
3086114272,41.0143607,28.9559373,3,,,,POINT (28.9559373 41.0143607)
3086114277,41.0153046,28.9563443,4,,,,POINT (28.9563443 41.0153046)
3086114284,41.0175873,28.9595457,3,,,,POINT (28.9595457 41.0175873)
3086114285,41.0147613,28.9547999,4,,,,POINT (28.9547999 41.0147613)
3086114289,41.0144691,28.9557588,3,,,,POINT (28.9557588 41.0144691)
3086114292,41.0156175,28.9554618,3,,,,POINT (28.9554618 41.0156175)
3086114294,41.014655,28.9556174,4,,,,POINT (28.9556174 41.014655)
3086114305,41.0146262,28.9550372,3,,,,POINT (28.9550372 41.0146262)
3086114307,41.0163296,28.9575093,1,,,,POINT (28.9575093 41.0163296)
3086114316,41.0204471,28.9611627,3,,,,POINT (28.9611627 41.0204471)
3086129813,41.0146189,28.9560441,3,,,,POINT (28.9560441 41.0146189)
3086129817,41.0147869,28.9568718,5,,,,POINT (28.9568718 41.0147869)
3086129820,41.0130278,28.9588154,3,,,,POINT (28.9588154 41.0130278)
3086129827,41.014985,28.955006,3,,,,POINT (28.955006 41.014985)
3086129829,41.0155466,28.9556887,3,,,,POINT (28.9556887 41.0155466)
3086129830,41.0139057,28.9594246,3,,,,POINT (28.9594246 41.0139057)
3086131033,41.0146121,28.956212,1,,,,POINT (28.956212 41.0146121)
3086131035,41.0144718,28.9559267,3,,,,POINT (28.9559267 41.0144718)
3086131036,41.0133067,28.9605437,1,,,,POINT (28.9605437 41.0133067)
3086131038,41.0134015,28.9581343,3,,,,POINT (28.9581343 41.0134015)
3086131041,41.0149454,28.9580186,1,,,,POINT (28.9580186 41.0149454)
3086131043,41.0150998,28.9557909,4,,,,POINT (28.9557909 41.0150998)
3086131045,41.0150184,28.9555876,3,,,,POINT (28.9555876 41.0150184)
3086131048,41.013542,28.9579954,3,,,,POINT (28.9579954 41.013542)
3086131051,41.0143703,28.9569038,3,,,,POINT (28.9569038 41.0143703)
3086131063,41.0143267,28.956963,3,,,,POINT (28.956963 41.0143267)
3086131067,41.0138689,28.9579162,4,,,,POINT (28.9579162 41.0138689)
3086131071,41.0134352,28.9581616,3,,,,POINT (28.9581616 41.0134352)
3086151864,41.0110321,28.9534704,4,,,,POINT (28.9534704 41.0110321)
3104180390,41.0166969,28.9713598,1,,,,POINT (28.9713598 41.0166969)
3124384721,41.0087438,28.9776818,3,,,,POINT (28.9776818 41.0087438)
3124384723,41.0086704,28.9773135,1,,,,POINT (28.9773135 41.0086704)
3131823024,41.0020103,28.9751623,3,,,,POINT (28.9751623 41.0020103)
3131823028,41.0021333,28.9751798,4,,,,POINT (28.9751798 41.0021333)
3131825235,41.0023535,28.9703483,3,,,,POINT (28.9703483 41.0023535)
3131825241,41.0022023,28.9751004,3,,,,POINT (28.9751004 41.0022023)
3132001507,41.0099528,28.9501197,3,,,,POINT (28.9501197 41.0099528)
3132001511,41.0097998,28.9500421,3,,,,POINT (28.9500421 41.0097998)
3143613871,41.0213061,28.9443979,4,,,,POINT (28.9443979 41.0213061)
3168633213,41.0233239,28.9553333,3,,,,POINT (28.9553333 41.0233239)
3174853974,41.008158,28.9743772,3,,,,POINT (28.9743772 41.008158)
3178888402,40.9951008,28.9307516,3,,,,POINT (28.9307516 40.9951008)
3178888407,40.9992242,28.9334568,3,,,,POINT (28.9334568 40.9992242)
3178888413,40.9952016,28.9308946,3,elevator,,,POINT (28.9308946 40.9952016)
3179959794,41.0097955,28.9764414,4,,,,POINT (28.9764414 41.0097955)
3180525658,41.0069925,28.9768671,3,,,,POINT (28.9768671 41.0069925)
3180545178,41.0035212,28.9788133,3,,,,POINT (28.9788133 41.0035212)
3180545179,41.0039633,28.9789522,3,,,,POINT (28.9789522 41.0039633)
3181221416,41.0083933,28.9709622,3,,,,POINT (28.9709622 41.0083933)
3181221418,41.007017,28.9707521,3,,,,POINT (28.9707521 41.007017)
3181221419,41.0084086,28.9707352,3,,,,POINT (28.9707352 41.0084086)
3181221421,41.0085345,28.9707498,3,,,,POINT (28.9707498 41.0085345)
3181221423,41.0101504,28.9703121,1,,,,POINT (28.9703121 41.0101504)
3181221424,41.0100745,28.9702499,3,,,,POINT (28.9702499 41.0100745)
3184421675,41.0215462,28.9613284,3,,,,POINT (28.9613284 41.0215462)
3184421678,41.0213243,28.9617422,4,,,,POINT (28.9617422 41.0213243)
3184421680,41.0207901,28.9627589,3,,,,POINT (28.9627589 41.0207901)
3184433330,41.0218583,28.9615967,3,,,,POINT (28.9615967 41.0218583)
3184433338,41.0211127,28.9615392,3,,,,POINT (28.9615392 41.0211127)
3184433345,41.0205639,28.9626829,3,,,,POINT (28.9626829 41.0205639)
3184433350,41.0210661,28.9622476,4,,,,POINT (28.9622476 41.0210661)
3184433358,41.020856,28.9620686,4,,,,POINT (28.9620686 41.020856)
3184459084,41.0206713,28.9624491,3,,,,POINT (28.9624491 41.0206713)
3184760678,41.0176122,28.9685197,1,,,,POINT (28.9685197 41.0176122)
3184760680,41.0174511,28.9686197,3,,,,POINT (28.9686197 41.0174511)
3184760684,41.0165215,28.9703273,3,,,,POINT (28.9703273 41.0165215)
3184760685,41.0164174,28.9705232,4,,,,POINT (28.9705232 41.0164174)
3185233413,41.0207046,28.9631411,3,,,,POINT (28.9631411 41.0207046)
3185233415,41.0202522,28.9627819,3,,,,POINT (28.9627819 41.0202522)
3185233419,41.0201531,28.9630746,4,,,,POINT (28.9630746 41.0201531)
3185233421,41.0198282,28.9629154,3,,,,POINT (28.9629154 41.0198282)
3186367004,41.0086633,28.9790198,3,,,,POINT (28.9790198 41.0086633)
3186367006,41.008897,28.9793294,3,,,,POINT (28.9793294 41.008897)
3186367011,41.0079392,28.9784528,4,,,,POINT (28.9784528 41.0079392)
3186377288,41.008777,28.9822483,1,,,,POINT (28.9822483 41.008777)
3186628305,41.0049269,28.9719212,1,,,,POINT (28.9719212 41.0049269)
3186628310,41.00492,28.9721146,1,,,,POINT (28.9721146 41.00492)
3188213811,41.0177117,28.9741403,3,,,,POINT (28.9741403 41.0177117)
3188213822,41.0182578,28.9713699,3,,,,POINT (28.9713699 41.0182578)
3188246810,41.0163539,28.9625516,3,,,,POINT (28.9625516 41.0163539)
3189153199,41.0099594,28.966377,3,,,,POINT (28.966377 41.0099594)
3189183323,41.0168337,28.9716773,3,,,,POINT (28.9716773 41.0168337)
3195726577,41.0101446,28.9691968,3,,,,POINT (28.9691968 41.0101446)
3218776826,41.0094467,28.9408667,4,,,,POINT (28.9408667 41.0094467)
3235202099,41.0149023,28.9540714,3,,,,POINT (28.9540714 41.0149023)
3235202104,41.0150289,28.9544986,3,,,,POINT (28.9544986 41.0150289)
3235202106,41.0152677,28.9549146,3,,,,POINT (28.9549146 41.0152677)
3235202107,41.0157454,28.9551817,3,,,,POINT (28.9551817 41.0157454)
3235202108,41.0158977,28.9554099,3,,,,POINT (28.9554099 41.0158977)
3235202112,41.01638,28.955847,4,,,,POINT (28.955847 41.01638)
3235207284,41.0155478,28.9564789,3,,,,POINT (28.9564789 41.0155478)
3235207285,41.0169081,28.9538996,3,,,,POINT (28.9538996 41.0169081)
3243465420,41.0061156,28.9785569,3,,,,POINT (28.9785569 41.0061156)
3245289763,41.0109704,28.9485626,3,,,,POINT (28.9485626 41.0109704)
3245289764,41.0111032,28.9483636,3,,,,POINT (28.9483636 41.0111032)
3245289766,41.0112679,28.9489174,3,,,,POINT (28.9489174 41.0112679)
3254384595,41.0134208,28.975806,1,,,,POINT (28.975806 41.0134208)
3270661432,41.0091706,28.9551486,3,,,,POINT (28.9551486 41.0091706)
3270661434,41.0077101,28.9535471,3,,,,POINT (28.9535471 41.0077101)
3270661438,41.0090356,28.9609229,3,,,,POINT (28.9609229 41.0090356)
3270661439,41.0085068,28.960394,3,,,,POINT (28.960394 41.0085068)
3270661440,41.008268,28.9608566,1,,,,POINT (28.9608566 41.008268)
3273273526,41.0048271,28.9597568,3,,,,POINT (28.9597568 41.0048271)
3273273527,41.0041179,28.9600773,1,,,,POINT (28.9600773 41.0041179)
3273273529,41.0045141,28.9602039,3,,,,POINT (28.9602039 41.0045141)
3273273530,41.0050474,28.9538348,4,,,,POINT (28.9538348 41.0050474)
3273273533,41.0068745,28.956463,3,,,,POINT (28.956463 41.0068745)
3273273535,41.0046297,28.9599018,1,,,,POINT (28.9599018 41.0046297)
3273273536,41.0052476,28.9558106,3,,,,POINT (28.9558106 41.0052476)
3273273538,41.0042574,28.9607937,3,,,,POINT (28.9607937 41.0042574)
3273273544,41.0070117,28.9565552,3,,,,POINT (28.9565552 41.0070117)
