poi_id,name,lat,lon,poi_group,poi_category,amenity,tourism,historic,leisure,geometry,nearest_edge_u,nearest_edge_v,nearest_edge_key,distance_to_edge_m
5103810805,1453 Cafe,41.01777,28.929053,food,amenity:cafe,cafe,,,,POINT (28.929053 41.01777),1059137447,1059137459,0,26.37602800961677
5115937988,7 Gün Kahve Cafe,41.010153,28.929154,food,amenity:cafe,cafe,,,,POINT (28.929154 41.010153),1057574424,316968598,0,2.8880528132098875
5113480876,Abu abdo,41.020302,28.948558,food,amenity:cafe,cafe,,,,POINT (28.948558 41.020302),4884590237,2371712091,0,5.484534949385321
5106133718,Afrikano Cafe,41.011579,28.938206,food,amenity:cafe,cafe,,,,POINT (28.938206 41.011579),316964804,1049868843,0,9.512550039130007
5081265962,Akasya Cafe ve Kebap,41.013444,28.944685,food,amenity:cafe,cafe,,,,POINT (28.944685 41.013444),2380735243,1059239841,0,15.401210040710405
6354022385,Akin Büfe,41.009567,28.966295,food,amenity:cafe,cafe,,,,POINT (28.966295 41.009567),7837498105,3802207357,0,5.850558138551748
5113620718,Ala turcs coffe point,41.012501,28.978648,food,amenity:cafe,cafe,,,,POINT (28.978648 41.012501),8025543156,31678593,0,1.480296245278743
5107245415,Albayrak Kafe,41.00661,28.924246,food,amenity:cafe,cafe,,,,POINT (28.924246 41.00661),12723110490,12723110489,0,8.07423659328699
11107630706,AlengiR Cafe,41.023298,28.960653,food,amenity:cafe,cafe,,,,POINT (28.960653 41.023298),10613834524,1061754259,0,9.995216867576216
5581334622,Ali Baba Kanaat Lokantası,41.015246,28.963464,food,amenity:cafe,cafe,,,,POINT (28.963464 41.015246),10073446335,311367420,0,9.671585093030725
5115937365,Ali Paşa Konağı,41.006899,28.934957,food,amenity:cafe,cafe,,,,POINT (28.934957 41.006899),1057576950,1057577362,0,2.048524248965988
5111215141,Altay Büfe,41.006018,28.938578,food,amenity:cafe,cafe,,,,POINT (28.938578 41.006018),1058893937,1058996044,0,1.9477466001781625
5244801919,Altonita Marmara Cafe,41.003143,28.975018,food,amenity:cafe,cafe,,,,POINT (28.975018 41.003143),506381568,13530207352,0,6.481330342332191
5113615116,Altın marpuç cafe,41.030552,28.938668,food,amenity:cafe,cafe,,,,POINT (28.938668 41.030552),1064575075,1064574956,0,10.20416759859887
5081442494,Ammoti Nargile Cafe,41.02341,28.960555,food,amenity:cafe,cafe,,,,POINT (28.960555 41.02341),10613834524,1061753554,0,1.792671321189751
5108843722,Anatolian House Cafe,41.008467,28.973879,food,amenity:cafe,cafe,,,,POINT (28.973879 41.008467),269716327,13431435318,0,13.072393896153292
5112750832,Anemas Cafe,41.038212,28.941596,food,amenity:cafe,cafe,,,,POINT (28.941596 41.038212),10610579914,3367752651,0,7.152983453258914
5110342145,Anit kafe,41.014798,28.960412,food,amenity:cafe,cafe,,,,POINT (28.960412 41.014798),1936898032,311371872,0,4.525693267346758
5243949941,Antik cafe,41.021062,28.94588,food,amenity:cafe,cafe,,,,POINT (28.94588 41.021062),1060107001,1060106902,0,10.197665714903863
5113465232,Araf coffe,41.01832,28.952749,food,amenity:cafe,cafe,,,,POINT (28.952749 41.01832),1061625020,1061625001,0,3.338983752343079
5113465241,Araf coffe lab,41.018507,28.9531,food,amenity:cafe,cafe,,,,POINT (28.9531 41.018507),1061624556,1061624548,0,5.479059946898929
5113612625,Arap Gıda,41.029022,28.944438,food,amenity:cafe,cafe,,,,POINT (28.944438 41.029022),1064222666,2370854464,0,1.013375004050766
5113128235,Aras Baklava Pasta ve Cafe,41.008098,28.953728,food,amenity:cafe,cafe,,,,POINT (28.953728 41.008098),278366676,4286601047,0,12.209813570249818
5244802012,Arch Bistro,41.004636,28.971313,food,amenity:cafe,cafe,,,,POINT (28.971313 41.004636),275609040,248137315,0,6.071209025187674
5680098121,Archive Cafe & Winehouse,41.003506,28.980613,food,amenity:cafe,cafe,,,,POINT (28.980613 41.003506),566635078,3370712783,0,0.2543895783397812
5088192755,Arkadaşım Cafe,41.001951,28.936157,food,amenity:cafe,cafe,,,,POINT (28.936157 41.001951),1035582633,1036041686,0,5.164111411524302
5075962032,Arslan cafe,41.012256,28.949235,food,amenity:cafe,cafe,,,,POINT (28.949235 41.012256),1059852958,10660877744,0,10.158274076624792
12319472060,Art,41.003796,28.98048,food,amenity:cafe,cafe,,,,POINT (28.98048 41.003796),2370327445,566635078,0,3.492469930619155
13208436902,Artlocalist,41.0301,28.950518,food,amenity:cafe,cafe,,,,POINT (28.950518 41.0301),9797231521,1102729588,0,4.1264745151716475
5112966977,Arzum cafe nargile,41.003185,28.953224,food,amenity:cafe,cafe,,,,POINT (28.953224 41.003185),11046283812,8408818004,0,5.987014673373814
5099062160,As bilardo cafe,41.007513,28.947463,food,amenity:cafe,cafe,,,,POINT (28.947463 41.007513),1058892535,1058892382,0,9.793186794148115
5244810628,Aslı Cafe Express,41.00663,28.966913,food,amenity:cafe,cafe,,,,POINT (28.966913 41.00663),3081292069,275601319,0,7.285062562089263
5115938122,Asmalı Cafe,41.007272,28.928666,food,amenity:cafe,cafe,,,,POINT (28.928666 41.007272),316968592,316968591,0,4.927913613081525
5113465268,Asrı sani cay evi,41.018169,28.951437,food,amenity:cafe,cafe,,,,POINT (28.951437 41.018169),1061625181,1061625104,0,4.058454569757348
5113465000,Asude,41.017506,28.951581,food,amenity:cafe,cafe,,,,POINT (28.951581 41.017506),1061625158,1061625174,0,7.934804386927314
5115940980,Atabarı,41.00225,28.932896,food,amenity:cafe,cafe,,,,POINT (28.932896 41.00225),1036041178,1036040852,0,7.296846573877702
6466135286,Atölye Kafasi,41.027931,28.956161,food,amenity:cafe,cafe,,,,POINT (28.956161 41.027931),1061753230,1061753221,0,7.93527347395988
7055231785,Aura Balat,41.026765,28.957717,food,amenity:cafe,cafe,,,,POINT (28.957717 41.026765),1059527263,1061754485,0,4.879786760628924
5088197342,Avunç Çay Evi,40.999671,28.928034,food,amenity:cafe,cafe,,,,POINT (28.928034 40.999671),1035581908,1035581465,0,4.572935638435973
5243951428,Aylishie cafe,41.021578,28.944237,food,amenity:cafe,cafe,,,,POINT (28.944237 41.021578),1060106872,3143613871,0,8.50986565465724
5110344556,Ağa kapısı,41.017405,28.96451,food,amenity:cafe,cafe,,,,POINT (28.96451 41.017405),311375342,311375343,1,0.20003570915576746
5107245391,Aşikar Cafe,41.007098,28.930566,food,amenity:cafe,cafe,,,,POINT (28.930566 41.007098),13596806813,13596806812,0,6.506132927257624
5112749119,Aşk-ı Rüba kafe,41.032847,28.945931,food,amenity:cafe,cafe,,,,POINT (28.945931 41.032847),1102850654,1103230164,0,7.886881468514595
5088190913,Bab-ı Ali Kafe,41.003859,28.936322,food,amenity:cafe,cafe,,,,POINT (28.936322 41.003859),7363188297,1036041287,0,7.302380700072468
5111214101,Baba Ali cafe,41.003954,28.936433,food,amenity:cafe,cafe,,,,POINT (28.936433 41.003954),7363188297,1036041287,0,3.892443042381892
5110344581,Babi ali kahvasi,41.016749,28.965647,food,amenity:cafe,cafe,,,,POINT (28.965647 41.016749),311375340,1261054686,0,7.447516451659791
5113465230,Babi yaren,41.018168,28.952713,food,amenity:cafe,cafe,,,,POINT (28.952713 41.018168),1061625020,1061625001,0,16.109410183356843
5113465222,Babüsselam,41.017857,28.95216,food,amenity:cafe,cafe,,,,POINT (28.95216 41.017857),1061625106,6990550008,0,2.74523386687434
5115933161,Bahar Büfe,40.999986,28.930768,food,amenity:cafe,cafe,,,,POINT (28.930768 40.999986),1035581799,1035581788,0,5.314943719689737
5099058122,Bahar Cafe,41.006734,28.942064,food,amenity:cafe,cafe,,,,POINT (28.942064 41.006734),1058893992,1058996274,0,9.14579923046859
9688042817,Balat,41.031642,28.946479,food,amenity:cafe,cafe,,,,POINT (28.946479 41.031642),1102850463,1102850430,0,3.518102912363208
5112749758,Balat - Ali Denizci,41.033554,28.944282,food,amenity:cafe,cafe,,,,POINT (28.944282 41.033554),1103230128,1102850684,0,19.337502910313646
12346458362,Balat Atik Cafe,41.03174,28.948465,food,amenity:cafe,cafe,,,,POINT (28.948465 41.03174),1102850540,1102850539,0,6.605532048018228
5081445117,Balat Kahvesi,41.026074,28.958353,food,amenity:cafe,cafe,,,,POINT (28.958353 41.026074),1061753346,1061753332,0,8.593834709940626
5112749734,Balat Nargile Cafe,41.032179,28.945548,food,amenity:cafe,cafe,,,,POINT (28.945548 41.032179),1102850569,1102850513,0,3.873341391858576
5112749094,Balat Çay Evi,41.033224,28.946259,food,amenity:cafe,cafe,,,,POINT (28.946259 41.033224),1102850654,1102850685,0,4.880416210075441
5106127795,Baltepe,41.026189,28.948073,food,amenity:cafe,cafe,,,,POINT (28.948073 41.026189),1102729775,1061754785,0,7.584200835689874
10599304205,Balıkçı Murat Abi - Balık ekmek,41.004879,28.969634,food,amenity:cafe,cafe,,,,POINT (28.969634 41.004879),3079788639,12823777799,0,2.069246722147549
5111215142,Bambam,41.006083,28.938707,food,amenity:cafe,cafe,,,,POINT (28.938707 41.006083),1058996044,1058893937,0,4.653857438038125
6324422485,Bamli cafe,41.015998,28.973434,food,amenity:cafe,cafe,,,,POINT (28.973434 41.015998),278344475,252235465,0,12.445439419554871
13452482601,Baraka Balat Café,41.028784,28.949624,food,amenity:cafe,cafe,,,,POINT (28.949624 41.028784),1102729667,1102729557,0,4.07436908892873
5106132748,Barısta Cafe,41.013993,28.935348,food,amenity:cafe,cafe,,,,POINT (28.935348 41.013993),316924497,1295933748,0,13.363556993160921
5113481328,Başak çay evi,41.021914,28.948982,food,amenity:cafe,cafe,,,,POINT (28.948982 41.021914),1061624332,1061624285,0,6.4290786020470385
5113500232,Bellis Cafe,41.006837,28.971697,food,amenity:cafe,cafe,,,,POINT (28.971697 41.006837),275605220,3075182566,0,12.65051405158037
3499179015,Beltaş Cafe and Restaurant,41.014048,28.980612,food,amenity:cafe,cafe,,,,POINT (28.980612 41.014048),9510989781,3078464286,0,21.26724722954901
9783089118,Beltur,41.012518,28.978838,food,amenity:cafe,cafe,,,,POINT (28.978838 41.012518),8025543156,31678593,0,6.3016607957020865
5073094762,Best Kahve,41.012726,28.947826,food,amenity:cafe,cafe,,,,POINT (28.947826 41.012726),1059852327,1059852319,0,2.2703176442689794
5075962029,Best house cafe,41.013025,28.948493,food,amenity:cafe,cafe,,,,POINT (28.948493 41.013025),1059852975,1059852984,0,7.230559389583355
5113465231,Beyrut,41.018253,28.952635,food,amenity:cafe,cafe,,,,POINT (28.952635 41.018253),1061625020,1061625001,0,15.475137392181992
4462010814,Beyza Sebzeli Doner,41.017041,28.967876,food,amenity:cafe,cafe,,,,POINT (28.967876 41.017041),311372820,2195426974,0,4.994722027010326
5110344584,Beyzadem kafe,41.017249,28.964372,food,amenity:cafe,cafe,,,,POINT (28.964372 41.017249),4516155305,311375343,0,1.5295564998061373
5113465239,Bezmi safa,41.018457,28.952445,food,amenity:cafe,cafe,,,,POINT (28.952445 41.018457),1061625020,1061625001,0,14.138481676498
10066765417,Big Point Cafe & Restaurant,41.010179,28.961331,food,amenity:cafe,cafe,,,,POINT (28.961331 41.010179),31678562,5011983663,0,8.282877709292512
6942719485,BirBen,41.016218,28.973157,food,amenity:cafe,cafe,,,,POINT (28.973157 41.016218),252235465,252235687,0,7.464353732304031
5711463022,Black Bird Cafe,41.012255,28.955855,food,amenity:cafe,cafe,,,,POINT (28.955855 41.012255),256098769,4780953433,0,4.739994262204928
5110345636,Blue moon cafe,41.011702,28.975052,food,amenity:cafe,cafe,,,,POINT (28.975052 41.011702),4780684917,2768450538,0,5.268692041055304
5106132762,Bolulu Hasan Usta,41.014833,28.933541,food,amenity:cafe,cafe,,,,POINT (28.933541 41.014833),10096318336,316924475,0,4.172671136779609
5680020322,Brew Coffe Works,41.015657,28.973896,food,amenity:cafe,cafe,,,,POINT (28.973896 41.015657),278344475,252235555,0,6.381466674846671
5144584531,Brew Coffeeworks,41.015844,28.973703,food,amenity:cafe,cafe,,,,POINT (28.973703 41.015844),252235555,278344475,0,6.23306317811581
5113590294,Brio Cafe,41.007757,28.94396,food,amenity:cafe,cafe,,,,POINT (28.94396 41.007757),1058996265,1058996194,0,4.300106066288704
5113465011,Bumara,41.019191,28.95101,food,amenity:cafe,cafe,,,,POINT (28.95101 41.019191),2371737279,8613399395,0,4.052299724170163
5088192726,CAFE KAMELYA,41.000947,28.933897,food,amenity:cafe,cafe,,,,POINT (28.933897 41.000947),1035580878,2370778762,0,1.7604521383343599
5099040206,Cadde 14 Çay Evi,41.004565,28.943722,food,amenity:cafe,cafe,,,,POINT (28.943722 41.004565),1058996556,1058996287,0,7.84040877945723
3499102997,Cafe 1453,41.017761,28.928928,food,amenity:cafe,cafe,,,,POINT (28.928928 41.017761),2373177357,989943824,0,23.0934840998638
5113465226,Cafe 1453,41.017986,28.952535,food,amenity:cafe,cafe,,,,POINT (28.952535 41.017986),3364897331,1061624454,0,5.902430900220826
5113598508,Cafe 56,41.011019,28.938885,food,amenity:cafe,cafe,,,,POINT (28.938885 41.011019),1058995758,1058995753,0,12.37836217144134
5110344555,Cafe 90lar,41.017382,28.964496,food,amenity:cafe,cafe,,,,POINT (28.964496 41.017382),311375342,311375343,1,0.4237543375100959
5113495699,Cafe Alkan,41.026002,28.938614,food,amenity:cafe,cafe,,,,POINT (28.938614 41.026002),1060490858,1060490847,0,6.8857470406029755
5107305859,Cafe Bistmal,41.008007,28.94939,food,amenity:cafe,cafe,,,,POINT (28.94939 41.008007),1058892498,1058892500,0,5.442511018098165
5115939288,Cafe Cengiz,41.010525,28.93196,food,amenity:cafe,cafe,,,,POINT (28.93196 41.010525),10653574157,316968602,0,3.1744930401489757
10178438641,Cafe Damak,41.00394,28.96519,food,amenity:cafe,cafe,,,,POINT (28.96519 41.00394),1938000943,1016468695,0,6.729874368254675
5113590313,Cafe De Keyf,41.008878,28.947394,food,amenity:cafe,cafe,,,,POINT (28.947394 41.008878),1058892473,1058892482,0,7.003485893422653
5108828638,Cafe De More,41.014214,28.977404,food,amenity:cafe,cafe,,,,POINT (28.977404 41.014214),278366512,3079738264,0,6.281720772517123
9621298717,Cafe Dora,41.031544,28.94866,food,amenity:cafe,cafe,,,,POINT (28.94866 41.031544),1102850539,1102850540,0,4.754037512257668
5113472203,Cafe Dostlar,41.0065,28.923122,food,amenity:cafe,cafe,,,,POINT (28.923122 41.0065),1055512578,13565832327,0,5.695430109187818
5110347235,Cafe Erdoğmuş,41.016305,28.974048,food,amenity:cafe,cafe,,,,POINT (28.974048 41.016305),252235687,13602762043,0,9.908236391943054
5107245414,Cafe Esnaf,41.006636,28.924427,food,amenity:cafe,cafe,,,,POINT (28.924427 41.006636),12723110489,12723110490,0,9.031485836572259
5115939265,Cafe Flu,41.009534,28.936752,food,amenity:cafe,cafe,,,,POINT (28.936752 41.009534),316925368,413329060,0,7.548820809097906
5113465229,Cafe Fırat,41.018081,28.952752,food,amenity:cafe,cafe,,,,POINT (28.952752 41.018081),1061625001,3364897331,0,7.006103432785207
5108843755,Cafe Grande,41.008219,28.974988,food,amenity:cafe,cafe,,,,POINT (28.974988 41.008219),13431435312,7711133787,0,3.5845996079273585
5113599425,Cafe Gündoğdu,41.010046,28.938663,food,amenity:cafe,cafe,,,,POINT (28.938663 41.010046),10127735775,1058995805,0,6.78886305652681
5088194868,Cafe Harput,41.000022,28.931679,food,amenity:cafe,cafe,,,,POINT (28.931679 41.000022),1035580900,1035581614,0,2.3994716706440737
5088197345,Cafe Köşk,40.999817,28.930705,food,amenity:cafe,cafe,,,,POINT (28.930705 40.999817),1035581788,12800932873,0,1.321728423187263
5244801976,Cafe La Galera,41.004164,28.969241,food,amenity:cafe,cafe,,,,POINT (28.969241 41.004164),275608484,275608460,0,4.770185969268262
3660214031,Cafe Lindo,41.010403,28.977144,food,amenity:cafe,cafe,,,,POINT (28.977144 41.010403),278366563,1646281948,0,4.802859124420094
12423303001,Cafe Ma,41.037732,28.941281,food,amenity:cafe,cafe,,,,POINT (28.941281 41.037732),12826038925,3367763572,0,12.275644955297555
5107305847,Cafe Mari,41.007422,28.949361,food,amenity:cafe,cafe,,,,POINT (28.949361 41.007422),1058892495,1058892498,0,4.169272111211877
5244806747,Cafe Mola,41.00897,28.970391,food,amenity:cafe,cafe,,,,POINT (28.970391 41.00897),277139018,3082166481,0,21.4378550194098
5106132755,Cafe Mor,41.014499,28.934328,food,amenity:cafe,cafe,,,,POINT (28.934328 41.014499),1295933748,10096318336,0,11.790106450846036
3660215264,Cafe Park,41.010754,28.948092,food,amenity:cafe,cafe,,,,POINT (28.948092 41.010754),1059240030,1059240028,0,11.138997764809204
5113126701,Cafe Patika,41.005256,28.93082,food,amenity:cafe,cafe,,,,POINT (28.93082 41.005256),13596871518,13596871519,0,1.096485551888796
3090798088,Cafe Rumist,41.006155,28.981168,food,amenity:cafe,cafe,,,,POINT (28.981168 41.006155),278004973,1325246170,0,5.07734438588829
5117628584,Cafe Society,41.017394,28.969548,food,amenity:cafe,cafe,,,,POINT (28.969548 41.017394),10653486795,1620494638,0,7.0308894547455845
5026474513,Cafe Vatan,41.012256,28.946271,food,amenity:cafe,cafe,,,,POINT (28.946271 41.012256),2380735237,1059239948,0,12.496712702688637
5113462481,Cafe dem,41.016853,28.951378,food,amenity:cafe,cafe,,,,POINT (28.951378 41.016853),1061625154,1061625204,0,4.73000182900276
5111215197,Cafe deniz,41.006318,28.938171,food,amenity:cafe,cafe,,,,POINT (28.938171 41.006318),1058996014,1058893937,0,10.712968556964963
5113611512,Cafe draman,41.029307,28.943044,food,amenity:cafe,cafe,,,,POINT (28.943044 41.029307),1064222494,1064222408,0,6.878113354105614
5113612629,Cafe draman,41.028874,28.944788,food,amenity:cafe,cafe,,,,POINT (28.944788 41.028874),1064222535,1064222664,0,7.1669302409234135
5113599442,Cafe erdoğan,41.008564,28.940313,food,amenity:cafe,cafe,,,,POINT (28.940313 41.008564),1058995818,1058995912,0,4.844685182607584
5113471037,Cafe klas,41.016687,28.951509,food,amenity:cafe,cafe,,,,POINT (28.951509 41.016687),1061625204,1061625315,0,9.143248728490676
5103810813,Cafe limosa,41.017144,28.930246,food,amenity:cafe,cafe,,,,POINT (28.930246 41.017144),10656725146,10656725147,0,4.984750818013239
5113598491,Cafe murat,41.010366,28.941058,food,amenity:cafe,cafe,,,,POINT (28.941058 41.010366),1058995779,1058995791,0,7.77570444810554
5243951422,Cafein,41.021314,28.944898,food,amenity:cafe,cafe,,,,POINT (28.944898 41.021314),3143613871,1060106876,0,5.237770400799981
5110347236,Caffein dünyası,41.016424,28.973826,food,amenity:cafe,cafe,,,,POINT (28.973826 41.016424),13602762043,252235687,0,7.658569041433457
5485919621,Caffè Nero,41.002794,28.956662,food,amenity:cafe,cafe,,,,POINT (28.956662 41.002794),13530207249,10202092384,0,6.647450003691053
12325453048,Caffè Nero,41.030266,28.950088,food,amenity:cafe,cafe,,,,POINT (28.950088 41.030266),1102729663,1102729611,0,4.633531138304227
3107414918,Café Sultan,41.017206,28.96435,food,amenity:cafe,cafe,,,,POINT (28.96435 41.017206),4516155305,311375343,0,3.5734013764679213
5108843379,Cagaloglu Hamam Cafeterya,41.010518,28.975867,food,amenity:cafe,cafe,,,,POINT (28.975867 41.010518),1646281962,10609409184,0,3.3694070423502156
5243951969,Cake & K,41.01966,28.94391,food,amenity:cafe,cafe,,,,POINT (28.94391 41.01966),1060106887,1060106863,0,7.220462352784179
5113125301,Can Can Cafe,41.00379,28.931253,food,amenity:cafe,cafe,,,,POINT (28.931253 41.00379),1036041051,1057578144,0,9.568645507841698
5108828626,Can Restaurant ve Cafe,41.01392,28.977935,food,amenity:cafe,cafe,,,,POINT (28.977935 41.01392),278366512,2370332234,0,9.896571964937415
4747734124,Caribou Coffee,41.010174,28.972885,food,amenity:cafe,cafe,,,,POINT (28.972885 41.010174),311371057,269716718,0,5.764073866905943
5111215156,Carrahpasa park cafe,41.006536,28.940145,food,amenity:cafe,cafe,,,,POINT (28.940145 41.006536),10127764442,1058996227,0,4.350424299073137
5115940988,Catsaray Cafe,41.002934,28.933956,food,amenity:cafe,cafe,,,,POINT (28.933956 41.002934),1036040651,1036041259,0,3.6507076536927565
5075961009,Cengiz cafe,41.015495,28.949285,food,amenity:cafe,cafe,,,,POINT (28.949285 41.015495),6529513518,1059852434,0,3.999775323891357
5244809852,Ceylan Cafeterya,41.007604,28.967252,food,amenity:cafe,cafe,,,,POINT (28.967252 41.007604),269722965,1937948666,0,3.8137250007454133
5113486786,Chay,41.016365,28.965836,food,amenity:cafe,cafe,,,,POINT (28.965836 41.016365),311375340,10073446353,0,6.099008097209897
5113500752,Chefkat1,41.021082,28.946342,food,amenity:cafe,cafe,,,,POINT (28.946342 41.021082),1061624304,1061624387,0,8.461417811342342
12348591901,Coffee 4,41.009125,28.975234,food,amenity:cafe,cafe,,,,POINT (28.975234 41.009125),269716140,3274753070,0,9.97837860150967
4145039607,Coffee Department,41.032912,28.945798,food,amenity:cafe,cafe,,,,POINT (28.945798 41.032912),1103230164,1102850654,0,7.113119221015301
5112749114,Coffee Department,41.03292,28.945779,food,amenity:cafe,cafe,,,,POINT (28.945779 41.03292),1102850654,1103230164,0,7.126836712242431
6968663232,Coffee Factory,41.01195,28.97828,food,amenity:cafe,cafe,,,,POINT (28.97828 41.01195),9040148784,11165697759,0,4.124100667251732
5113486804,Coffee Gutta,41.014588,28.962591,food,amenity:cafe,cafe,,,,POINT (28.962591 41.014588),1262194392,311367421,0,5.683974403478424
6325038686,Coffee Me,41.013414,28.974951,food,amenity:cafe,cafe,,,,POINT (28.974951 41.013414),3254384595,31678636,0,17.303728622387784
4587702691,Coffetopia,41.016492,28.973394,food,amenity:cafe,cafe,,,,POINT (28.973394 41.016492),252235687,10132350376,0,11.61977382904599
10312923111,Cofte Budur,41.032231,28.947576,food,amenity:cafe,cafe,,,,POINT (28.947576 41.032231),1102850545,1102850469,0,4.7792632685342
5106132743,Cucina Cafe,41.012916,28.937555,food,amenity:cafe,cafe,,,,POINT (28.937555 41.012916),4620828419,316926025,0,10.896532437702248
5112749116,Cumbalı Kahve,41.03303,28.945848,food,amenity:cafe,cafe,,,,POINT (28.945848 41.03303),1103230164,2377570002,0,3.5543349222646876
5113592148,DEEP LOUNGE,41.009633,28.938023,food,amenity:cafe,cafe,,,,POINT (28.938023 41.009633),10127735775,1058995954,0,10.498906270376086
5113465240,Dayılar Çay Ocağı,41.01861,28.952442,food,amenity:cafe,cafe,,,,POINT (28.952442 41.01861),1061625020,1061625001,0,3.8857846651237775
5081265966,Dergah cafe,41.014574,28.942912,food,amenity:cafe,cafe,,,,POINT (28.942912 41.014574),2371697946,1059239578,0,3.8567025791188123
5112750850,Derin Cafe,41.038688,28.944457,food,amenity:cafe,cafe,,,,POINT (28.944457 41.038688),1060431391,1103229960,0,10.914674420087392
5113465237,Dersaadet,41.018417,28.952483,food,amenity:cafe,cafe,,,,POINT (28.952483 41.018417),1061625020,1061625001,0,14.351171591340584
5112749757,Derviş Baba Kahvehanesi,41.033659,28.944255,food,amenity:cafe,cafe,,,,POINT (28.944255 41.033659),1102850684,1103230128,0,24.027028879627885
5111215176,Dess cafe,41.007216,28.942269,food,amenity:cafe,cafe,,,,POINT (28.942269 41.007216),1058996103,1058996208,0,5.183555365289231
9410434417,Değirmencioğlu,41.011497,28.969874,food,amenity:cafe,cafe,,,,POINT (28.969874 41.011497),311371096,3082166455,0,1.6646849287647083
5081274094,Dilek Pastanesi,41.015057,28.951407,food,amenity:cafe,cafe,,,,POINT (28.951407 41.015057),9426941364,1059852284,0,12.258908841373076
5243951429,Dirilish cafe,41.021641,28.944151,food,amenity:cafe,cafe,,,,POINT (28.944151 41.021641),1060106872,3143613871,0,7.299405276453487
5113465013,Divan,41.018785,28.951254,food,amenity:cafe,cafe,,,,POINT (28.951254 41.018785),1061625104,2371737279,0,3.736350129672386
5113465019,Diyar Cafe,41.018217,28.951823,food,amenity:cafe,cafe,,,,POINT (28.951823 41.018217),2371737278,1061625104,0,3.362381404225211
5100825054,Dondurmacı Maraş,41.01892,28.93296,food,amenity:cafe,cafe,,,,POINT (28.93296 41.01892),901512807,316961437,0,10.544292661656346
5107305897,Dostlar Çay Evi,41.008203,28.949104,food,amenity:cafe,cafe,,,,POINT (28.949104 41.008203),1058892455,10068617936,0,6.7761778425740244
5108843757,Dostlar Çay Evi,41.008392,28.974864,food,amenity:cafe,cafe,,,,POINT (28.974864 41.008392),275611821,275612067,0,13.884740431686408
5088197324,Dostlar çay evi,41.000889,28.932438,food,amenity:cafe,cafe,,,,POINT (28.932438 41.000889),1036040933,1035581904,0,1.87348228436494
5113598503,Doğan cafe,41.011287,28.939816,food,amenity:cafe,cafe,,,,POINT (28.939816 41.011287),1058995753,487079714,0,5.770175605075244
5107305903,Dua Cafe,41.008369,28.948222,food,amenity:cafe,cafe,,,,POINT (28.948222 41.008369),1058892555,1058892538,0,11.30218098816237
5112834038,Dubai cafe,41.008016,28.951661,food,amenity:cafe,cafe,,,,POINT (28.951661 41.008016),1058892573,1058892571,0,6.033536657669611
5112834036,Dubai cafe mini,41.007639,28.951643,food,amenity:cafe,cafe,,,,POINT (28.951643 41.007639),1058892573,1058892586,0,3.7329274899539175
5026474507,Durak Pub,41.01055,28.947516,food,amenity:cafe,cafe,,,,POINT (28.947516 41.01055),1059240057,1059240066,0,0.5537286994335756
5112834092,Durak cafe ve börek,41.008953,28.95258,food,amenity:cafe,cafe,,,,POINT (28.95258 41.008953),13530207336,13530207340,0,5.96166308235757
5108836418,Duran Nargile Cafe,41.014071,28.975355,food,amenity:cafe,cafe,,,,POINT (28.975355 41.014071),1193429145,3079738266,0,5.089412869958646
5113465014,Duvardibi,41.018501,28.951481,food,amenity:cafe,cafe,,,,POINT (28.951481 41.018501),2371737279,1061625104,0,0.720268300993952
9322091018,Dürümcü Mustafa,41.010671,28.971015,food,amenity:cafe,cafe,,,,POINT (28.971015 41.010671),278005018,10226426312,0,6.265913799102656
5088192813,Efecan Cafe,40.997597,28.929535,food,amenity:cafe,cafe,,,,POINT (28.929535 40.997597),1035581321,1035581171,0,8.599840307629313
10178438668,Elif Cafe,41.005374,28.978414,food,amenity:cafe,cafe,,,,POINT (28.978414 41.005374),278004986,3279422229,0,5.489921348081216
5087168317,Elit Cafe,40.995453,28.926099,food,amenity:cafe,cafe,,,,POINT (28.926099 40.995453),1034388569,1034388278,0,9.817198838075281
5081442493,Elma Nane Cafe ve Nargile,41.023251,28.960723,food,amenity:cafe,cafe,,,,POINT (28.960723 41.023251),12022588411,1061753559,0,13.669790962858043
10087576617,Elmalar Cafe & Restaurant,41.015888,28.97271,food,amenity:cafe,cafe,,,,POINT (28.97271 41.015888),3083509875,768682859,0,1.7110381247467654
5099065465,Emek Cafe,41.008473,28.946723,food,amenity:cafe,cafe,,,,POINT (28.946723 41.008473),1058892375,1058892391,0,6.747625140880524
5107247577,Emek Kıraathanesi,41.005386,28.929241,food,amenity:cafe,cafe,,,,POINT (28.929241 41.005386),2373139481,1057576171,0,7.094505152616646
5026474511,Emri Cafe,41.011554,28.947391,food,amenity:cafe,cafe,,,,POINT (28.947391 41.011554),1059240036,1059240044,0,7.476874104885691
5113623091,En la luna terace cafe & bar,41.005949,28.979203,food,amenity:cafe,cafe,,,,POINT (28.979203 41.005949),1325246136,356404378,0,6.069128048556775
5115939275,English Spoken Cafe Fındıkzade,41.010813,28.93778,food,amenity:cafe,cafe,,,,POINT (28.93778 41.010813),316925794,316926024,0,5.049322377541584
3802274673,Erenler Nargile,41.009061,28.968577,food,amenity:cafe,cafe,,,,POINT (28.968577 41.009061),3082166488,3082166446,0,15.853961191149352
5113465235,Eski kafa,41.018327,28.95257,food,amenity:cafe,cafe,,,,POINT (28.95257 41.018327),1061625020,1061625001,0,14.730245432809228
