u,v,key,osmid,bridge,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,tunnel,width,service,area,ref
35892065,35892066,0,5169941,viaduct,primary,4,30,Atatürk Bulvarı,False,False,44.98125009506412,"LINESTRING (28.9616052 41.0225838, 28.9611727 41.0223447)",,,,,,
35892065,1059525915,0,91264109,,primary_link,1,30,Unkapanı Köprülü Kavşağı,False,True,36.8070380690674,"LINESTRING (28.9616052 41.0225838, 28.9617846 41.0227452, 28.9618867 41.0228377)",,,,,,
35892065,12022588412,0,1066826599,,primary,3,50,Atatürk Köprüsü,False,True,92.6171510711835,"LINESTRING (28.9616052 41.0225838, 28.9622157 41.0228854, 28.9624162 41.0229798, 28.9625353 41.0230323)",,,,,,
35892066,35892065,0,5169941,viaduct,primary,4,30,Atatürk Bulvarı,False,True,44.98125009506412,"LINESTRING (28.9611727 41.0223447, 28.9616052 41.0225838)",,,,,,
35892066,3364723489,0,90888385,,primary,3,50,Atatürk Bulvarı,False,False,121.7198167624614,"LINESTRING (28.9611727 41.0223447, 28.9609938 41.022243, 28.9606442 41.0220403, 28.960542 41.0219747, 28.9604397 41.0219014, 28.9603061 41.0217958, 28.9601029 41.021612)",,,,,,
35892066,10254030721,0,91264112,,primary_link,1,30,Unkapanı Köprülü Kavşağı,False,False,41.915363015346585,"LINESTRING (28.9611727 41.0223447, 28.9610603 41.0223199, 28.9609464 41.0222776, 28.9608404 41.0222355, 28.9607702 41.0222182, 28.9607083 41.0222198)",,,,,,
248137248,3270661438,0,25542632,,living_street,1,,Hazinedar Sokağı,False,True,36.949406653042544,"LINESTRING (28.9608523 41.0087077, 28.9608731 41.0087835, 28.9609229 41.0090356)",,,,,,
248137248,10188024053,0,183425785,,tertiary,2,50,Soğanağa Camii Sokağı,False,False,63.59791700115363,"LINESTRING (28.9608523 41.0087077, 28.9609748 41.0086789, 28.9611977 41.0086155, 28.961529 41.0084582)",,,,,,
248137248,1937974275,0,183426114,,tertiary,2,50,,False,True,33.54558838950746,"LINESTRING (28.9608523 41.0087077, 28.9607499 41.0087157, 28.9604542 41.0087353)",,,,,,
248137251,1937976835,0,183425785,,tertiary,2,50,Soğanağa Camii Sokağı,False,False,28.516481728089076,"LINESTRING (28.9623363 41.0081341, 28.9626574 41.0080501)",,,,,,
248137251,2370435029,0,183425785,,tertiary,2,50,Soğanağa Camii Sokağı,False,True,22.12132882747651,"LINESTRING (28.9623363 41.0081341, 28.9620987 41.0082203)",,,,,,
248137251,459111242,0,183426912,,pedestrian,,,Tavşantaşı Sokağı,False,True,66.2656033691931,"LINESTRING (28.9623363 41.0081341, 28.9620014 41.0075944)",,,,,,
248137261,275601195,0,25301430,,residential,,,Emin Sinan Hamamı Sokağı,False,False,41.19418239438655,"LINESTRING (28.9683904 41.0071122, 28.9679383 41.0072566)",,,,,,
248137261,269722711,0,25301430,,residential,,,Emin Sinan Hamamı Sokağı,False,True,39.25330586685748,"LINESTRING (28.9683904 41.0071122, 28.9688574 41.0070916)",,,,,,
248137261,3075182569,0,180536976,,living_street,,,Neviye Sokağı,False,False,42.62760688776569,"LINESTRING (28.9683904 41.0071122, 28.9682232 41.0067502)",,,,,,
248137265,4780749715,0,25301488,,living_street,,,Dostluk Yurdu Sokağı,False,False,91.62034093618192,"LINESTRING (28.9732273 41.0070517, 28.9721407 41.0071326)",,,,,,
248137265,13147749246,0,1465114517,,secondary,,,Klod Farer Caddesi,False,False,49.63541453425465,"LINESTRING (28.9732273 41.0070517, 28.9731808 41.0066067)",,,,,,
248137265,275597707,0,1465114518,,secondary,,,Klod Farer Caddesi,False,True,6.345313139288018,"LINESTRING (28.9732273 41.0070517, 28.9732425 41.0071076)",,,,,,
248137270,275587102,0,23015067,,living_street,,,Silahtar Mektebi Sokağı,False,False,47.164008582122996,"LINESTRING (28.9703471 41.0070304, 28.9702755 41.0066097)",,,,,,
248137270,269722920,0,23015067,,living_street,,,Silahtar Mektebi Sokağı,False,True,41.62254918720699,"LINESTRING (28.9703471 41.0070304, 28.970414 41.0074013)",,,,,,
248137270,269722703,0,25301430,,residential,,,Emin Sinan Hamamı Sokağı,False,False,50.9428910455521,"LINESTRING (28.9703471 41.0070304, 28.9697408 41.007054)",,,,,,
248137270,3181221418,0,25301430,,residential,,,Emin Sinan Hamamı Sokağı,False,True,34.01662474342382,"LINESTRING (28.9703471 41.0070304, 28.9707521 41.007017)",,,,,,
248137271,3075153113,0,303184877,,living_street,,,Pertevpaşa Caddesi,False,False,17.65412826554387,"LINESTRING (28.9696219 41.0056799, 28.9696097 41.0055214)",,,,,,
248137271,275598187,0,303184877,,living_street,,,Pertevpaşa Caddesi,False,True,42.3204829050564,"LINESTRING (28.9696219 41.0056799, 28.9696565 41.0060596)",,,,,,
248137271,3075153148,0,320754702,,living_street,,,Okul Sokağı,False,True,40.888497925390986,"LINESTRING (28.9696219 41.0056799, 28.9701024 41.0056188)",,,,,,
248137282,3274151303,0,25302089,,pedestrian,,,Arayıcı Sokağı,False,False,24.586119316258845,"LINESTRING (28.9653761 41.0052221, 28.965098 41.0052917)",,,,,,
248137282,275604841,0,1140769987,,pedestrian,,,Balipaşa Yokuşu,False,False,45.26450564377516,"LINESTRING (28.9653761 41.0052221, 28.9656223 41.0055843)",,,,,,
248137282,248137304,0,1140769987,,pedestrian,,,Balipaşa Yokuşu,False,True,45.630671404165156,"LINESTRING (28.9653761 41.0052221, 28.9651379 41.0048532)",,,,,,
248137282,4958689981,0,25301781,,pedestrian,,,Çadırcı Camii Sokağı,False,False,61.40715333316426,"LINESTRING (28.9653761 41.0052221, 28.9654066 41.0052144, 28.96607 41.0050467)",,,,,,
248137284,3081292067,0,25301773,,pedestrian,,,Esirci Kemalettin Sokağı,False,True,54.1782585744882,"LINESTRING (28.9664195 41.0068392, 28.9658058 41.0069906)",,,,,,
248137284,3081292062,0,183424112,,pedestrian,,,Balipaşa Yokuşu,False,True,26.067601458817023,"LINESTRING (28.9664195 41.0068392, 28.9662762 41.0066312)",,,,,,
248137284,248137285,0,183424112,,pedestrian,,,Balipaşa Yokuşu,False,False,75.51635201118876,"LINESTRING (28.9664195 41.0068392, 28.9667403 41.0074098, 28.9667771 41.0074622)",,,,,,
248137284,3081292069,0,320770054,,pedestrian,,,Kafesli Çadır Sokağı,False,False,53.229589789207424,"LINESTRING (28.9664195 41.0068392, 28.9664357 41.0068348, 28.9670159 41.0066761)",,,,,,
248137285,3081525009,0,25301794,,living_street,,,Balipaşa Yokuşu,False,True,6.280727178698818,"LINESTRING (28.9667771 41.0074622, 28.9668401 41.0074927)",,,,,,
248137285,248137284,0,183424112,,pedestrian,,,Balipaşa Yokuşu,False,True,75.51635201118876,"LINESTRING (28.9667771 41.0074622, 28.9667403 41.0074098, 28.9664195 41.0068392)",,,,,,
248137285,3081510954,0,183425285,,living_street,,,Tatlıkuyu Sokağı,False,False,64.82255501260948,"LINESTRING (28.9667771 41.0074622, 28.9663149 41.0074037, 28.9660147 41.0073682)",,,,,,
248137296,10184549117,0,1113178395,,secondary,2,50,Hayriye Tüccarı Caddesi,False,True,5.069696942578689,"LINESTRING (28.9580198 41.0069285, 28.9579627 41.0069434)",,,,,,
248137296,3081558890,0,228379155,,secondary,,50,Türkeli Caddesi,False,False,91.08307512309739,"LINESTRING (28.9580198 41.0069285, 28.958622 41.0067544, 28.959016 41.0066056)",,,,,,
248137296,269723200,0,229367549,,tertiary,2,50,Koska Caddesi,False,True,64.00746543128571,"LINESTRING (28.9580198 41.0069285, 28.9580558 41.006985, 28.9581058 41.0071132, 28.9581532 41.0072484, 28.9581783 41.007398, 28.9581689 41.0074363, 28.9581309 41.0074769)",,,,,,
248137297,1024722428,0,183428288,,pedestrian,,,Tugrakes Sokağı,False,False,74.09556024364255,"LINESTRING (28.9592514 41.0065219, 28.9596788 41.007105)",,,,,,
248137297,1024722438,0,183428659,,secondary,,50,Türkeli Caddesi,False,False,74.0664219243818,"LINESTRING (28.9592514 41.0065219, 28.9600875 41.0063084)",,,,,,
248137297,1024722460,0,183428659,,secondary,,50,Türkeli Caddesi,False,True,11.514997120830047,"LINESTRING (28.9592514 41.0065219, 28.9591273 41.0065661)",,,,,,
248137301,278366597,0,332739234,,tertiary,,50,Ibrahim Paşa Yokuşu,False,True,53.66711942863694,"LINESTRING (28.9630991 41.0053656, 28.9633808 41.0057989)",,,,,,
248137301,275608599,0,24827428,,living_street,1,,Tavaşi Çeşmesi Sokağı,False,False,79.67261937257541,"LINESTRING (28.9630991 41.0053656, 28.9628711 41.0050811, 28.962633 41.0047417)",,,,,,
248137301,3273917394,0,183428659,,secondary,,50,Türkeli Caddesi,False,True,35.509657050463865,"LINESTRING (28.9630991 41.0053656, 28.9628296 41.0054809, 28.9627309 41.005523)",,,,,,
248137301,2837962552,0,183428993,,secondary,,50,Çifte Gelinler Caddesi,False,False,47.3067890820105,"LINESTRING (28.9630991 41.0053656, 28.9632959 41.0052904, 28.9636107 41.0051873)",,,,,,
248137304,10196506162,0,183428993,,secondary,,50,Çifte Gelinler Caddesi,False,True,66.66963476637696,"LINESTRING (28.9651379 41.0048532, 28.9643748 41.0050201)",,,,,,
248137304,2370393247,0,374051237,,secondary,2,50,Kadırga Limanı Caddesi,False,True,66.3520630363944,"LINESTRING (28.9651379 41.0048532, 28.9658903 41.0046697)",,,,,,
248137304,248137282,0,1140769987,,pedestrian,,,Balipaşa Yokuşu,False,False,45.630671404165156,"LINESTRING (28.9651379 41.0048532, 28.9653761 41.0052221)",,,,,,
248137304,3081281721,0,303724003,,pedestrian,,,Üstad Sokağı,False,True,67.04154407306089,"LINESTRING (28.9651379 41.0048532, 28.9650994 41.0047877, 28.9647745 41.0043164)",,,,,,
248137305,3081281728,0,127195812,,tertiary,,,Kumluk Sokağı,False,False,24.922982964413976,"LINESTRING (28.9666614 41.004494, 28.966651 41.00427)",,,,,,
248137305,3081281702,0,374051237,,secondary,2,50,Kadırga Limanı Caddesi,False,False,15.477154214863338,"LINESTRING (28.9666614 41.004494, 28.9664849 41.0045344)",,,,,,
248137305,248137308,0,374051237,,secondary,2,50,Kadırga Limanı Caddesi,False,True,53.93943289756662,"LINESTRING (28.9666614 41.004494, 28.9668191 41.004536, 28.9669642 41.0045922, 28.9670948 41.0046528, 28.9672268 41.0047199)",,,,,,
248137308,248137420,0,374051237,,secondary,2,50,Kadırga Limanı Caddesi,False,True,12.105400002526144,"LINESTRING (28.9672268 41.0047199, 28.9673546 41.0047704)",,,,,,
248137308,3081281706,0,484928496,,residential,,,Paye Sokağı,False,False,4.637207037066875,"LINESTRING (28.9672268 41.0047199, 28.9672275 41.0047616)",,,,,,
248137308,248137305,0,374051237,,secondary,2,50,Kadırga Limanı Caddesi,False,False,53.93943289756662,"LINESTRING (28.9672268 41.0047199, 28.9670948 41.0046528, 28.9669642 41.0045922, 28.9668191 41.004536, 28.9666614 41.004494)",,,,,,
248137315,275609040,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,True,33.692524849089594,"LINESTRING (28.9711774 41.0046627, 28.9714579 41.0044459)",,,,,,
248137315,275605024,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,False,96.89414331158859,"LINESTRING (28.9711774 41.0046627, 28.9709666 41.0048165, 28.9703793 41.0050397, 28.9701951 41.0051057)",,,,,,
248137315,539145023,0,1470106386,,living_street,,,Şehit Çeşmesi Sokağı,False,True,38.889743386436294,"LINESTRING (28.9711774 41.0046627, 28.9714143 41.0047888, 28.9715542 41.0048663)",,,,,,
248137316,275609040,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,False,22.89326695892165,"LINESTRING (28.9716291 41.0042856, 28.9714579 41.0044459)",,,,,,
248137316,3273930166,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,True,34.53851414326263,"LINESTRING (28.9716291 41.0042856, 28.9716443 41.0039752)",,,,,,
248137316,3075153138,0,335354543,,living_street,,,Şehit Mehmetpaşa Sokağı,False,True,49.241990498871374,"LINESTRING (28.9716291 41.0042856, 28.9719128 41.0043969, 28.972153 41.004485)",,,,,,
248137320,275606363,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,True,19.502102170438338,"LINESTRING (28.9723649 41.0035818, 28.9725973 41.0035825)",,,,,,
248137320,2361227093,0,102637270,,residential,,,Küçük Ayasofya Camii Sokak,False,False,52.773097799930284,"LINESTRING (28.9723649 41.0035818, 28.9721959 41.0033276, 28.9721096 41.0031489)",,,,,,
248137320,2370366683,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,False,35.34066411277487,"LINESTRING (28.9723649 41.0035818, 28.9722362 41.0036085, 28.9721184 41.0036505, 28.9719859 41.0037146)",,,,,,
248137322,506381577,0,103456075,,tertiary,,,Küçük Ayasofya Caddesi,False,False,37.807924275183154,"LINESTRING (28.973797 41.003187, 28.9741976 41.0033426)",,,,,,
248137322,2379723980,0,104061367,,secondary,,50,Aksakal Sokağı,False,False,13.295488060738561,"LINESTRING (28.973797 41.003187, 28.9737631 41.0030702)",,,,,,
248137322,8699195525,0,229360141,,residential,,,Mustafapaşa Sokağı,False,False,9.591497485962611,"LINESTRING (28.973797 41.003187, 28.9739109 41.0031798)",,,,,,
248137322,2379723981,0,1147323829,,secondary,,,Küçük Ayasofya Caddesi,False,True,26.631458924053636,"LINESTRING (28.973797 41.003187, 28.9735002 41.0031022)",,,,,,
248137322,2379723984,0,25301904,,secondary,,50,Aksakal Sokağı,False,True,40.84137576780492,"LINESTRING (28.973797 41.003187, 28.9738031 41.0032646, 28.9738662 41.0034871, 28.9738995 41.0035438)",,,,,,
248137322,2379723984,1,1426083327,,secondary,,50,Aksakal Sokağı,False,False,41.20246506053914,"LINESTRING (28.973797 41.003187, 28.9738438 41.00327, 28.9739112 41.0034887, 28.9738995 41.0035438)",,,,,,
248137337,1055371984,0,1017327567,,primary,2,30,Kennedy Caddesi,False,False,34.19020589342632,"LINESTRING (28.9736437 41.0021306, 28.9732376 41.0021058)",,,,,,
248137337,8699195533,0,1474869037,,footway,,,,False,True,7.910717722283275,"LINESTRING (28.9736437 41.0021306, 28.9736332 41.0022013)",,,,,,
248137337,1055371979,0,1017327567,,primary,2,30,Kennedy Caddesi,False,True,61.00660128550122,"LINESTRING (28.9736437 41.0021306, 28.9738582 41.0021438, 28.9743689 41.0021688)",,,,,,
248137337,6779632168,0,"[1474869035, 1474869036, 1474869037]",,footway,,,,False,False,22.088868049616227,"LINESTRING (28.9736437 41.0021306, 28.9736456 41.002088, 28.9735 41.0020721, 28.9735056 41.0020273)",,,,,,
248137420,3075078798,0,25302477,,tertiary,,,Kadırga Meydanı Sokağı,False,False,40.65328532096369,"LINESTRING (28.9673546 41.0047704, 28.9678292 41.004697)",,,,,,
248137420,248137308,0,374051237,,secondary,2,50,Kadırga Limanı Caddesi,False,False,12.105400002526144,"LINESTRING (28.9673546 41.0047704, 28.9672268 41.0047199)",,,,,,
248137420,2379726562,0,374051237,,secondary,2,50,Kadırga Limanı Caddesi,False,True,38.88369466509246,"LINESTRING (28.9673546 41.0047704, 28.9678101 41.0048346)",,,,,,
248137496,10609341808,0,23015077,,secondary,2,,Namık Kemal Caddesi,False,False,17.05823610161746,"LINESTRING (28.9501997 41.0039108, 28.9502018 41.0040642)",,,,,,
248137496,10069944494,0,23015077,,secondary,2,,Namık Kemal Caddesi,False,True,37.08357561265098,"LINESTRING (28.9501997 41.0039108, 28.9502001 41.0035773)",,,,,,
248137496,11365714731,0,1099985429,,service,,,,False,False,4.002533909316756,"LINESTRING (28.9501997 41.0039108, 28.9501521 41.0039085)",,,,,,
251298881,275602561,0,24827419,,pedestrian,,,Gedikpaşa Caddesi,False,False,41.8088377193272,"LINESTRING (28.9674773 41.0087832, 28.9674376 41.0084084)",,,,,,
251298881,4776781979,0,484930643,,pedestrian,,,Ordu Caddesi,False,True,39.88125356164968,"LINESTRING (28.9674773 41.0087832, 28.9670126 41.0088585)",,,,,,
251298881,13431433996,0,25429529,,pedestrian,,,Çarşı Kapı Caddesi,False,True,15.091459949614437,"LINESTRING (28.9674773 41.0087832, 28.9675068 41.008861, 28.9674996 41.0088843, 28.9674905 41.0089144)",,,,,,
251298881,1408445385,0,229361140,,footway,,,Yeniçeriler Caddesi,False,False,68.34280137516826,"LINESTRING (28.9674773 41.0087832, 28.967755 41.0087642, 28.968116 41.0087288, 28.9682805 41.0086919)",,,,,,
251299908,487079713,0,40347325,,primary_link,4,30,,False,False,47.27881213202749,"LINESTRING (28.939002 41.0126292, 28.9389007 41.0126344, 28.938829 41.0126259, 28.9387711 41.0126034, 28.938717 41.0125691, 28.9386703 41.01253, 28.9386393 41.0125017, 28.9385903 41.0124471, 28.938564 41.012417)",,,,,,
251299908,9950866022,0,825886234,,primary,3,30,Turgut Özal Millet Caddesi,False,False,31.1899539983577,"LINESTRING (28.939002 41.0126292, 28.9388198 41.0127112, 28.9386858 41.0127766)",,,,,,
251299908,1059240309,0,1062193976,,primary,4,30,Turgut Özal Millet Caddesi,False,True,48.23988906094412,"LINESTRING (28.939002 41.0126292, 28.9390308 41.0126053, 28.939092 41.0125643, 28.9391982 41.0125131, 28.9394714 41.0123813)",,,,,,
251299908,10093528182,0,1102820395,,secondary,2,30,Oğuzhan Caddesi,False,True,15.373212200215665,"LINESTRING (28.939002 41.0126292, 28.9390816 41.0126292, 28.9391456 41.0126309, 28.9391829 41.0126409)",,,,,,
251895937,8916085599,0,860649917,,primary,3,30,Turgut Özal Millet Caddesi,False,True,69.5130376956947,"LINESTRING (28.924614 41.0196129, 28.9247643 41.0195471, 28.9250181 41.0194212, 28.925313 41.0192775)",,,,,,
251897318,1060107329,0,91310673,,primary,3,30,Fevzipaşa Caddesi,False,True,30.42907764301135,"LINESTRING (28.9363232 41.0309883, 28.936418 41.0309079, 28.9365626 41.0307827)",,,,,,
252233777,2379693987,0,23301317,,secondary,,,Ebussuud Caddesi,False,True,50.8725583896205,"LINESTRING (28.9749437 41.0138201, 28.9754049 41.0135231)",,,,,,
252233777,11165697751,0,183262843,,pedestrian,,,Aşirefendi Caddesi,False,False,1.0180945482780703,"LINESTRING (28.9749437 41.0138201, 28.9749341 41.0138257)",,,,,,
252233777,11165697752,0,271921453,,secondary,3,,Ankara Caddesi,False,True,1.6823935257901177,"LINESTRING (28.9749437 41.0138201, 28.9749535 41.0138333)",,,,,,
252233777,31678636,0,271921455,,secondary,,30,Ankara Caddesi,False,False,100.89183028948531,"LINESTRING (28.9749437 41.0138201, 28.9748554 41.0136848, 28.974813 41.0136198, 28.9747447 41.0134977, 28.9747157 41.0133634, 28.9747543 41.0132646, 28.9748517 41.0131643, 28.9750091 41.0130184)",,,,,,
252235307,2605664091,0,183262843,,pedestrian,,,Aşirefendi Caddesi,False,False,81.56394109795605,"LINESTRING (28.9722246 41.0147429, 28.97126 41.0148341)",,,,,,
252235307,311371032,0,183262843,,pedestrian,,,Aşirefendi Caddesi,False,True,61.461533969272885,"LINESTRING (28.9722246 41.0147429, 28.9729072 41.0145423)",,,,,,
252235307,252236136,0,23301342,,pedestrian,,,Fındıkçı Remzi Sokağı,False,False,67.61444344768589,"LINESTRING (28.9722246 41.0147429, 28.9722529 41.0148028, 28.972542 41.0152092, 28.9725624 41.015291)",,,,,,
252235465,311367407,0,61670066,,pedestrian,,,Bankacılar Sokağı,False,True,65.83845530700651,"LINESTRING (28.9731127 41.0160348, 28.9724442 41.0163449)",,,,,,
252235465,3083509834,0,338007229,,pedestrian,,,Şeyhülislam Hayri Efendi Caddesi,False,False,26.92395031792693,"LINESTRING (28.9731127 41.0160348, 28.9729706 41.0158177)",,,,,,
252235465,252235687,0,183316615,,pedestrian,,,,False,True,36.30316739436417,"LINESTRING (28.9731127 41.0160348, 28.9731511 41.0160994, 28.9733529 41.0163048)",,,,,,
252235465,278344475,0,1483431116,,pedestrian,,,Hamidiye Caddesi,False,False,36.54248067133011,"LINESTRING (28.9731127 41.0160348, 28.973175 41.0159803, 28.9732366 41.0159471, 28.9734733 41.0158581)",,,,,,
252235555,10617332666,0,25539669,,pedestrian,,,Mimar Vedat Sokağı,False,True,117.3939942464252,"LINESTRING (28.9743734 41.0155632, 28.9745254 41.0145137)",,,,,,
252235555,13602762042,0,1483431116,,pedestrian,,,Hamidiye Caddesi,False,False,10.81370997096205,"LINESTRING (28.9743734 41.0155632, 28.9744658 41.0154954)",,,,,,
252235555,278344475,0,1483431116,,pedestrian,,,Hamidiye Caddesi,False,True,82.33045347675474,"LINESTRING (28.9743734 41.0155632, 28.9734733 41.0158581)",,,,,,
252235555,278344482,0,330088679,,pedestrian,,,Hamidiye Türbesi Sokağı,False,False,95.31569837631241,"LINESTRING (28.9743734 41.0155632, 28.9740445 41.0151577, 28.9739993 41.0151132, 28.9737659 41.0148392)",,,,,,
252235687,13602762043,0,23301341,,pedestrian,,,Yalıköşkü Caddesi,False,False,139.37656932421882,"LINESTRING (28.9733529 41.0163048, 28.9737196 41.0165057, 28.9738135 41.0165113, 28.9740545 41.016397, 28.9746791 41.0162479, 28.9748527 41.0162579)",,,,,,
