poi_id,name,lat,lon,poi_group,poi_category,amenity,tourism,historic,leisure,geometry,mapped_node_id,distance_to_node_m,mapped_node_lon,mapped_node_lat
3499179015,Beltaş Cafe and Restaurant,41.014048,28.980612,food,amenity:cafe,cafe,,,,POINT (28.980612 41.014048),3078464286,25.520066161727236,28.9806096,41.0138185
9783089118,Beltur,41.012518,28.978838,food,amenity:cafe,cafe,,,,POINT (28.978838 41.012518),8025543156,16.647023701618583,28.9789631,41.0124018
5073094762,Best Kahve,41.012726,28.947826,food,amenity:cafe,cafe,,,,POINT (28.947826 41.012726),1059852319,38.39125428379201,28.9482235,41.012555
5075962029,Best house cafe,41.013025,28.948493,food,amenity:cafe,cafe,,,,POINT (28.948493 41.013025),1059852984,15.750622048462775,28.948431,41.0131587
5113465231,Beyrut,41.018253,28.952635,food,amenity:cafe,cafe,,,,POINT (28.952635 41.018253),1061625001,32.801196777527196,28.9529921,41.0181329
4462010814,Beyza Sebzeli Doner,41.017041,28.967876,food,amenity:cafe,cafe,,,,POINT (28.967876 41.017041),311372820,7.196766607655482,28.9679513,41.017072
5110344584,Beyzadem kafe,41.017249,28.964372,food,amenity:cafe,cafe,,,,POINT (28.964372 41.017249),311375343,4.400172433521345,28.964414,41.0172253
5113465239,Bezmi safa,41.018457,28.952445,food,amenity:cafe,cafe,,,,POINT (28.952445 41.018457),1061625020,32.04579586435212,28.9523675,41.0187392
10066765417,Big Point Cafe & Restaurant,41.010179,28.961331,food,amenity:cafe,cafe,,,,POINT (28.961331 41.010179),31678562,56.38847131623465,28.9612865,41.009673
6942719485,BirBen,41.016218,28.973157,food,amenity:cafe,cafe,,,,POINT (28.973157 41.016218),252235687,19.060267289711685,28.9733529,41.0163048
5711463022,Black Bird Cafe,41.012255,28.955855,food,amenity:cafe,cafe,,,,POINT (28.955855 41.012255),256098769,9.071729171960556,28.9559629,41.0122602
5110345636,Blue moon cafe,41.011702,28.975052,food,amenity:cafe,cafe,,,,POINT (28.975052 41.011702),4780684917,16.579571725079013,28.9751265,41.0115639
5106132762,Bolulu Hasan Usta,41.014833,28.933541,food,amenity:cafe,cafe,,,,POINT (28.933541 41.014833),10096318354,16.33236305109227,28.9336142,41.0149691
5680020322,Brew Coffe Works,41.015657,28.973896,food,amenity:cafe,cafe,,,,POINT (28.973896 41.015657),252235555,41.389649960321314,28.9743734,41.0155632
5144584531,Brew Coffeeworks,41.015844,28.973703,food,amenity:cafe,cafe,,,,POINT (28.973703 41.015844),278344475,19.335457146575393,28.9734733,41.0158581
