routing_algorithm,selected_poi_ids,selected_poi_names,selected_poi_groups,total_length_m,distance_error_m,within_target_range,segment_lengths_m,route_node_count
astar,10127887983 | 5112732265 | 5110342193 | 9867832017,Keyci Hatun Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Hermes cafe | Rainbow stairs,park_garden | museum_historic | food | viewpoint_attraction,5872.181306143735,1372.1813061437351,False,1932.06 | 1764.36 | 510.14 | 870.10 | 795.52,130
astar,9867832017 | 5110342193 | 5112732265 | 10127887983,Rainbow stairs | Hermes cafe | Beyazıt Türk Hamam Kültürü Müzesi | Keyci Hatun Parkı,viewpoint_attraction | food | museum_historic | park_garden,5872.181306143735,1372.1813061437351,False,795.52 | 870.10 | 510.14 | 1764.36 | 1932.06,130
astar,13530207351 | 6916379085 | 9867832017 | 5110342193,Hoca Ahmet Yesevi Parkı | İstanbul’un Orta Noktası | Rainbow stairs | Hermes cafe,park_garden | museum_historic | viewpoint_attraction | food,5874.460170634552,1374.460170634552,False,1957.37 | 1917.50 | 1054.92 | 870.10 | 74.58,146
astar,5110342193 | 9867832017 | 6916379085 | 13530207351,Hermes cafe | Rainbow stairs | İstanbul’un Orta Noktası | Hoca Ahmet Yesevi Parkı,food | viewpoint_attraction | museum_historic | park_garden,5874.460170634553,1374.460170634553,False,74.58 | 870.10 | 1054.92 | 1917.50 | 1957.37,146
astar,5112732265 | 9867832017 | 5110342193 | 8735018410,Beyazıt Türk Hamam Kültürü Müzesi | Rainbow stairs | Hermes cafe | Mehmet Akif Ersoy Parkı,museum_historic | viewpoint_attraction | food | park_garden,5874.5564853673495,1374.5564853673495,False,469.78 | 977.19 | 870.10 | 1798.93 | 1758.57,142
astar,8735018410 | 5110342193 | 9867832017 | 5112732265,Mehmet Akif Ersoy Parkı | Hermes cafe | Rainbow stairs | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | food | viewpoint_attraction | museum_historic,5874.5564853673495,1374.5564853673495,False,1758.57 | 1798.93 | 870.10 | 977.19 | 469.78,142
astar,13530207351 | 4506783904 | 5244807985 | 5110342147,Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi | Çorlulu Alipaşa Madresesi | tebessüm kafe,park_garden | museum_historic | viewpoint_attraction | food,5878.239773954536,1378.2397739545358,False,1957.37 | 1890.40 | 951.19 | 932.88 | 146.40,155
astar,5244807985 | 4506783904 | 13530207351 | 5110342147,Çorlulu Alipaşa Madresesi | Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı | tebessüm kafe,viewpoint_attraction | museum_historic | park_garden | food,5878.239773954536,1378.2397739545358,False,1048.51 | 951.19 | 1890.40 | 1841.74 | 146.40,155
astar,5110342147 | 13530207351 | 4506783904 | 5244807985,tebessüm kafe | Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi | Çorlulu Alipaşa Madresesi,food | park_garden | museum_historic | viewpoint_attraction,5878.239773954536,1378.2397739545358,False,146.40 | 1841.74 | 1890.40 | 951.19 | 1048.51,155
astar,5110342147 | 5244807985 | 4506783904 | 13530207351,tebessüm kafe | Çorlulu Alipaşa Madresesi | Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı,food | viewpoint_attraction | museum_historic | park_garden,5878.239773954536,1378.2397739545358,False,146.40 | 932.88 | 951.19 | 1890.40 | 1957.37,155
astar,8735018410 | 5110342145 | 4506783904 | 5244807985,Mehmet Akif Ersoy Parkı | Anit kafe | Kanuni Sultan Suleyman 1 Turbesi | Çorlulu Alipaşa Madresesi,park_garden | food | museum_historic | viewpoint_attraction,5879.45969004066,1379.4596900406596,False,1758.57 | 1758.83 | 362.36 | 951.19 | 1048.51,145
astar,5244807985 | 4506783904 | 5110342145 | 8735018410,Çorlulu Alipaşa Madresesi | Kanuni Sultan Suleyman 1 Turbesi | Anit kafe | Mehmet Akif Ersoy Parkı,viewpoint_attraction | museum_historic | food | park_garden,5879.45969004066,1379.4596900406596,False,1048.51 | 951.19 | 362.36 | 1758.83 | 1758.57,145
astar,5110342142 | 13530207351 | 5110342145 | 4895209121,Molla Hüsrev cami Turbası | Hoca Ahmet Yesevi Parkı | Anit kafe | Laleli,museum_historic | park_garden | food | viewpoint_attraction,5879.870077927015,1379.8700779270148,False,41.05 | 1998.42 | 1957.64 | 984.54 | 898.22,147
astar,4895209121 | 5110342145 | 13530207351 | 5110342142,Laleli | Anit kafe | Hoca Ahmet Yesevi Parkı | Molla Hüsrev cami Turbası,viewpoint_attraction | food | park_garden | museum_historic,5879.870077927015,1379.8700779270148,False,898.22 | 984.54 | 1957.64 | 1998.42 | 41.05,147
astar,4895209121 | 5110342147 | 13530207351 | 6916379085,Laleli | tebessüm kafe | Hoca Ahmet Yesevi Parkı | İstanbul’un Orta Noktası,viewpoint_attraction | food | park_garden | museum_historic,5880.0481893698825,1380.0481893698825,False,898.22 | 934.00 | 1841.74 | 1917.50 | 288.59,147
astar,6916379085 | 13530207351 | 5110342147 | 4895209121,İstanbul’un Orta Noktası | Hoca Ahmet Yesevi Parkı | tebessüm kafe | Laleli,museum_historic | park_garden | food | viewpoint_attraction,5880.048189369883,1380.0481893698834,False,288.59 | 1917.50 | 1841.74 | 934.00 | 898.22,147
astar,5112732265 | 4895209121 | 5110342195 | 13530207351,Beyazıt Türk Hamam Kültürü Müzesi | Laleli | Gülsoy cafe | Hoca Ahmet Yesevi Parkı,museum_historic | viewpoint_attraction | food | park_garden,5880.5935798260725,1380.5935798260725,False,469.78 | 655.89 | 766.72 | 2030.83 | 1957.37,140
astar,13530207351 | 5110342195 | 4895209121 | 5112732265,Hoca Ahmet Yesevi Parkı | Gülsoy cafe | Laleli | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | food | viewpoint_attraction | museum_historic,5880.593579826073,1380.5935798260734,False,1957.37 | 2030.83 | 766.72 | 655.89 | 469.78,140
astar,5244807985 | 5110342147 | 10127887983 | 5110342142,Çorlulu Alipaşa Madresesi | tebessüm kafe | Keyci Hatun Parkı | Molla Hüsrev cami Turbası,viewpoint_attraction | food | park_garden | museum_historic,5881.283938460896,1381.283938460896,False,1048.51 | 932.88 | 1967.83 | 1891.00 | 41.05,127
astar,5244807985 | 5110342147 | 10127887983 | 6916379085,Çorlulu Alipaşa Madresesi | tebessüm kafe | Keyci Hatun Parkı | İstanbul’un Orta Noktası,viewpoint_attraction | food | park_garden | museum_historic,5881.283938460896,1381.283938460896,False,1048.51 | 932.88 | 1967.83 | 1643.46 | 288.59,127
astar,5110342142 | 10127887983 | 5110342147 | 5244807985,Molla Hüsrev cami Turbası | Keyci Hatun Parkı | tebessüm kafe | Çorlulu Alipaşa Madresesi,museum_historic | park_garden | food | viewpoint_attraction,5881.283938460897,1381.283938460897,False,41.05 | 1891.00 | 1967.83 | 932.88 | 1048.51,127
astar,6916379085 | 10127887983 | 5110342147 | 5244807985,İstanbul’un Orta Noktası | Keyci Hatun Parkı | tebessüm kafe | Çorlulu Alipaşa Madresesi,museum_historic | park_garden | food | viewpoint_attraction,5881.283938460897,1381.283938460897,False,288.59 | 1643.46 | 1967.83 | 932.88 | 1048.51,127
astar,10127887983 | 6916379085 | 5110342147 | 5244807882,Keyci Hatun Parkı | İstanbul’un Orta Noktası | tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi,park_garden | museum_historic | food | viewpoint_attraction,5882.478367913627,1382.4783679136272,False,1932.06 | 1643.46 | 340.79 | 925.27 | 1040.90,133
astar,5244807882 | 5110342147 | 6916379085 | 10127887983,Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe | İstanbul’un Orta Noktası | Keyci Hatun Parkı,viewpoint_attraction | food | museum_historic | park_garden,5882.478367913627,1382.4783679136272,False,1040.90 | 925.27 | 340.79 | 1643.46 | 1932.06,133
astar,4895209121 | 5110342147 | 5112732265 | 10127887983,Laleli | tebessüm kafe | Beyazıt Türk Hamam Kültürü Müzesi | Keyci Hatun Parkı,viewpoint_attraction | food | museum_historic | park_garden,5882.787811650177,1382.787811650177,False,898.22 | 934.00 | 354.15 | 1764.36 | 1932.06,136
astar,10127887983 | 5112732265 | 5110342147 | 4895209121,Keyci Hatun Parkı | Beyazıt Türk Hamam Kültürü Müzesi | tebessüm kafe | Laleli,park_garden | museum_historic | food | viewpoint_attraction,5882.787811650178,1382.787811650178,False,1932.06 | 1764.36 | 354.15 | 934.00 | 898.22,136
astar,13530207351 | 5110342142 | 4895209121 | 5110342145,Hoca Ahmet Yesevi Parkı | Molla Hüsrev cami Turbası | Laleli | Anit kafe,park_garden | museum_historic | viewpoint_attraction | food,5883.809495616846,1383.809495616846,False,1957.37 | 1998.42 | 857.17 | 984.54 | 86.32,147
astar,5110342145 | 4895209121 | 5110342142 | 13530207351,Anit kafe | Laleli | Molla Hüsrev cami Turbası | Hoca Ahmet Yesevi Parkı,food | viewpoint_attraction | museum_historic | park_garden,5883.809495616846,1383.809495616846,False,86.32 | 984.54 | 857.17 | 1998.42 | 1957.37,147
astar,5244807882 | 4506783904 | 13530207351 | 5110342147,Merzifonlu Kara Mustafa Paşa Medresesi | Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı | tebessüm kafe,viewpoint_attraction | museum_historic | park_garden | food,5885.718168572417,1385.7181685724172,False,1040.90 | 966.29 | 1890.40 | 1841.74 | 146.40,158
astar,5110342147 | 13530207351 | 4506783904 | 5244807882,tebessüm kafe | Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi,food | park_garden | museum_historic | viewpoint_attraction,5885.718168572417,1385.7181685724172,False,146.40 | 1841.74 | 1890.40 | 966.29 | 1040.90,158
astar,5110342147 | 5244807882 | 4506783904 | 13530207351,tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi | Kanuni Sultan Suleyman 1 Turbesi | Hoca Ahmet Yesevi Parkı,food | viewpoint_attraction | museum_historic | park_garden,5885.718168572417,1385.7181685724172,False,146.40 | 925.27 | 966.29 | 1890.40 | 1957.37,158
astar,13530207351 | 4506783904 | 5244807882 | 5110342147,Hoca Ahmet Yesevi Parkı | Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe,park_garden | museum_historic | viewpoint_attraction | food,5885.718168572418,1385.718168572418,False,1957.37 | 1890.40 | 966.29 | 925.27 | 146.40,158
astar,5110342195 | 8735018410 | 5110342142 | 5244807882,Gülsoy cafe | Mehmet Akif Ersoy Parkı | Molla Hüsrev cami Turbası | Merzifonlu Kara Mustafa Paşa Medresesi,food | park_garden | museum_historic | viewpoint_attraction,5885.995124295112,1385.995124295112,False,131.50 | 1832.03 | 1799.62 | 1081.95 | 1040.90,142
astar,5110342195 | 5244807882 | 5110342142 | 8735018410,Gülsoy cafe | Merzifonlu Kara Mustafa Paşa Medresesi | Molla Hüsrev cami Turbası | Mehmet Akif Ersoy Parkı,food | viewpoint_attraction | museum_historic | park_garden,5885.995124295112,1385.995124295112,False,131.50 | 1114.36 | 1081.95 | 1799.62 | 1758.57,142
astar,8735018410 | 5110342142 | 5244807882 | 5110342195,Mehmet Akif Ersoy Parkı | Molla Hüsrev cami Turbası | Merzifonlu Kara Mustafa Paşa Medresesi | Gülsoy cafe,park_garden | museum_historic | viewpoint_attraction | food,5885.995124295113,1385.9951242951129,False,1758.57 | 1799.62 | 1081.95 | 1114.36 | 131.50,142
astar,5244807882 | 5110342142 | 8735018410 | 5110342195,Merzifonlu Kara Mustafa Paşa Medresesi | Molla Hüsrev cami Turbası | Mehmet Akif Ersoy Parkı | Gülsoy cafe,viewpoint_attraction | museum_historic | park_garden | food,5885.995124295113,1385.9951242951129,False,1040.90 | 1081.95 | 1799.62 | 1832.03 | 131.50,142
astar,8735018410 | 5110342145 | 4506783904 | 5244807882,Mehmet Akif Ersoy Parkı | Anit kafe | Kanuni Sultan Suleyman 1 Turbesi | Merzifonlu Kara Mustafa Paşa Medresesi,park_garden | food | museum_historic | viewpoint_attraction,5886.938084658541,1386.938084658541,False,1758.57 | 1758.83 | 362.36 | 966.29 | 1040.90,148
astar,5244807882 | 4506783904 | 5110342145 | 8735018410,Merzifonlu Kara Mustafa Paşa Medresesi | Kanuni Sultan Suleyman 1 Turbesi | Anit kafe | Mehmet Akif Ersoy Parkı,viewpoint_attraction | museum_historic | food | park_garden,5886.938084658541,1386.938084658541,False,1040.90 | 966.29 | 362.36 | 1758.83 | 1758.57,148
astar,5110342142 | 10127887983 | 5110342195 | 5244807882,Molla Hüsrev cami Turbası | Keyci Hatun Parkı | Gülsoy cafe | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | park_garden | food | viewpoint_attraction,5887.875582009037,1387.8755820090373,False,41.05 | 1891.00 | 1800.56 | 1114.36 | 1040.90,134
astar,5244807882 | 5110342195 | 10127887983 | 5110342142,Merzifonlu Kara Mustafa Paşa Medresesi | Gülsoy cafe | Keyci Hatun Parkı | Molla Hüsrev cami Turbası,viewpoint_attraction | food | park_garden | museum_historic,5887.875582009037,1387.8755820090373,False,1040.90 | 1114.36 | 1800.56 | 1891.00 | 41.05,134
astar,6916379085 | 10127887983 | 5110342195 | 5244807882,İstanbul’un Orta Noktası | Keyci Hatun Parkı | Gülsoy cafe | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | park_garden | food | viewpoint_attraction,5887.875582009037,1387.8755820090373,False,288.59 | 1643.46 | 1800.56 | 1114.36 | 1040.90,134
astar,10127887983 | 6916379085 | 5110342195 | 5244807882,Keyci Hatun Parkı | İstanbul’un Orta Noktası | Gülsoy cafe | Merzifonlu Kara Mustafa Paşa Medresesi,park_garden | museum_historic | food | viewpoint_attraction,5887.875582009037,1387.8755820090373,False,1932.06 | 1643.46 | 157.10 | 1114.36 | 1040.90,134
astar,5244807882 | 5110342195 | 6916379085 | 10127887983,Merzifonlu Kara Mustafa Paşa Medresesi | Gülsoy cafe | İstanbul’un Orta Noktası | Keyci Hatun Parkı,viewpoint_attraction | food | museum_historic | park_garden,5887.875582009037,1387.8755820090373,False,1040.90 | 1114.36 | 157.10 | 1643.46 | 1932.06,134
astar,5244807882 | 5110342195 | 10127887983 | 6916379085,Merzifonlu Kara Mustafa Paşa Medresesi | Gülsoy cafe | Keyci Hatun Parkı | İstanbul’un Orta Noktası,viewpoint_attraction | food | park_garden | museum_historic,5887.875582009037,1387.8755820090373,False,1040.90 | 1114.36 | 1800.56 | 1643.46 | 288.59,134
astar,5244807882 | 10127887983 | 5110342145 | 6916379085,Merzifonlu Kara Mustafa Paşa Medresesi | Keyci Hatun Parkı | Anit kafe | İstanbul’un Orta Noktası,viewpoint_attraction | park_garden | food | museum_historic,5887.940338716846,1387.9403387168459,False,1040.90 | 2165.16 | 2018.37 | 374.91 | 288.59,138
astar,6916379085 | 5110342145 | 10127887983 | 5244807882,İstanbul’un Orta Noktası | Anit kafe | Keyci Hatun Parkı | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | food | park_garden | viewpoint_attraction,5887.940338716848,1387.9403387168477,False,288.59 | 374.91 | 2018.37 | 2165.16 | 1040.90,138
astar,9867832017 | 4763681623 | 5110342195 | 5112732265,Rainbow stairs | Alfred Heilbronn Botanik Bahçesi | Gülsoy cafe | Beyazıt Türk Hamam Kültürü Müzesi,viewpoint_attraction | park_garden | food | museum_historic,3108.726669624564,1391.2733303754362,False,795.52 | 380.87 | 928.71 | 533.85 | 469.78,70
astar,5112732265 | 5110342195 | 4763681623 | 9867832017,Beyazıt Türk Hamam Kültürü Müzesi | Gülsoy cafe | Alfred Heilbronn Botanik Bahçesi | Rainbow stairs,museum_historic | food | park_garden | viewpoint_attraction,3108.7266696245633,1391.2733303754367,False,469.78 | 533.85 | 928.71 | 380.87 | 795.52,70
astar,5244807882 | 5110342145 | 8735018410 | 4506783904,Merzifonlu Kara Mustafa Paşa Medresesi | Anit kafe | Mehmet Akif Ersoy Parkı | Kanuni Sultan Suleyman 1 Turbesi,viewpoint_attraction | food | park_garden | museum_historic,5893.105116557891,1393.105116557891,False,1040.90 | 1041.16 | 1758.83 | 1603.54 | 448.67,142
astar,4506783904 | 8735018410 | 5110342145 | 5244807882,Kanuni Sultan Suleyman 1 Turbesi | Mehmet Akif Ersoy Parkı | Anit kafe | Merzifonlu Kara Mustafa Paşa Medresesi,museum_historic | park_garden | food | viewpoint_attraction,5893.105116557892,1393.105116557892,False,448.67 | 1603.54 | 1758.83 | 1041.16 | 1040.90,142
astar,5110342147 | 4895209121 | 5110342142 | 13530207351,tebessüm kafe | Laleli | Molla Hüsrev cami Turbası | Hoca Ahmet Yesevi Parkı,food | viewpoint_attraction | museum_historic | park_garden,5893.3482808868375,1393.3482808868375,False,146.40 | 934.00 | 857.17 | 1998.42 | 1957.37,148
astar,13530207351 | 5110342142 | 4895209121 | 5110342147,Hoca Ahmet Yesevi Parkı | Molla Hüsrev cami Turbası | Laleli | tebessüm kafe,park_garden | museum_historic | viewpoint_attraction | food,5893.348280886839,1393.3482808868393,False,1957.37 | 1998.42 | 857.17 | 934.00 | 146.40,148
astar,4895209121 | 5110342195 | 5112732265 | 10127887983,Laleli | Gülsoy cafe | Beyazıt Türk Hamam Kültürü Müzesi | Keyci Hatun Parkı,viewpoint_attraction | food | museum_historic | park_garden,5895.213977937881,1395.2139779378813,False,898.22 | 766.72 | 533.85 | 1764.36 | 1932.06,138
astar,10127887983 | 5112732265 | 5110342195 | 4895209121,Keyci Hatun Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Gülsoy cafe | Laleli,park_garden | museum_historic | food | viewpoint_attraction,5895.213977937882,1395.2139779378822,False,1932.06 | 1764.36 | 533.85 | 766.72 | 898.22,138
astar,8735018410 | 5110342195 | 5112732265 | 9867832017,Mehmet Akif Ersoy Parkı | Gülsoy cafe | Beyazıt Türk Hamam Kültürü Müzesi | Rainbow stairs,park_garden | food | museum_historic | viewpoint_attraction,5897.151631377732,1397.151631377732,False,1758.57 | 1832.03 | 533.85 | 977.19 | 795.52,139
astar,9867832017 | 5112732265 | 5110342195 | 8735018410,Rainbow stairs | Beyazıt Türk Hamam Kültürü Müzesi | Gülsoy cafe | Mehmet Akif Ersoy Parkı,viewpoint_attraction | museum_historic | food | park_garden,5897.151631377732,1397.151631377732,False,795.52 | 977.19 | 533.85 | 1832.03 | 1758.57,139
astar,5244807985 | 5110342147 | 6916379085 | 10127887983,Çorlulu Alipaşa Madresesi | tebessüm kafe | İstanbul’un Orta Noktası | Keyci Hatun Parkı,viewpoint_attraction | food | museum_historic | park_garden,5897.704498577093,1397.7044985770926,False,1048.51 | 932.88 | 340.79 | 1643.46 | 1932.06,129
astar,10127887983 | 6916379085 | 5110342147 | 5244807985,Keyci Hatun Parkı | İstanbul’un Orta Noktası | tebessüm kafe | Çorlulu Alipaşa Madresesi,park_garden | museum_historic | food | viewpoint_attraction,5897.704498577094,1397.7044985770935,False,1932.06 | 1643.46 | 340.79 | 932.88 | 1048.51,129
astar,4506783904 | 5110342147 | 5244807882 | 10127887983,Kanuni Sultan Suleyman 1 Turbesi | tebessüm kafe | Merzifonlu Kara Mustafa Paşa Medresesi | Keyci Hatun Parkı,museum_historic | food | viewpoint_attraction | park_garden,5899.366216586086,1399.366216586086,False,448.67 | 428.20 | 925.27 | 2165.16 | 1932.06,136
astar,10127887983 | 5244807882 | 5110342147 | 4506783904,Keyci Hatun Parkı | Merzifonlu Kara Mustafa Paşa Medresesi | tebessüm kafe | Kanuni Sultan Suleyman 1 Turbesi,park_garden | viewpoint_attraction | food | museum_historic,5899.366216586087,1399.366216586087,False,1932.06 | 2165.16 | 925.27 | 428.20 | 448.67,136
astar,8735018410 | 5110342142 | 5244807985 | 5110342195,Mehmet Akif Ersoy Parkı | Molla Hüsrev cami Turbası | Çorlulu Alipaşa Madresesi | Gülsoy cafe,park_garden | museum_historic | viewpoint_attraction | food,5901.221254958578,1401.2212549585784,False,1758.57 | 1799.62 | 1089.56 | 1121.97 | 131.50,138
astar,5110342195 | 8735018410 | 5110342142 | 5244807985,Gülsoy cafe | Mehmet Akif Ersoy Parkı | Molla Hüsrev cami Turbası | Çorlulu Alipaşa Madresesi,food | park_garden | museum_historic | viewpoint_attraction,5901.221254958578,1401.2212549585784,False,131.50 | 1832.03 | 1799.62 | 1089.56 | 1048.51,138
astar,5110342195 | 5244807985 | 5110342142 | 8735018410,Gülsoy cafe | Çorlulu Alipaşa Madresesi | Molla Hüsrev cami Turbası | Mehmet Akif Ersoy Parkı,food | viewpoint_attraction | museum_historic | park_garden,5901.221254958578,1401.2212549585784,False,131.50 | 1121.97 | 1089.56 | 1799.62 | 1758.57,138
astar,5244807985 | 5110342142 | 8735018410 | 5110342195,Çorlulu Alipaşa Madresesi | Molla Hüsrev cami Turbası | Mehmet Akif Ersoy Parkı | Gülsoy cafe,viewpoint_attraction | museum_historic | park_garden | food,5901.221254958579,1401.2212549585793,False,1048.51 | 1089.56 | 1799.62 | 1832.03 | 131.50,138
astar,4895209121 | 5110342195 | 13530207351 | 6916379085,Laleli | Gülsoy cafe | Hoca Ahmet Yesevi Parkı | İstanbul’un Orta Noktası,viewpoint_attraction | food | park_garden | museum_historic,5901.865963581488,1401.8659635814884,False,898.22 | 766.72 | 2030.83 | 1917.50 | 288.59,150
astar,6916379085 | 13530207351 | 5110342195 | 4895209121,İstanbul’un Orta Noktası | Hoca Ahmet Yesevi Parkı | Gülsoy cafe | Laleli,museum_historic | park_garden | food | viewpoint_attraction,5901.86596358149,1401.8659635814902,False,288.59 | 1917.50 | 2030.83 | 766.72 | 898.22,150
astar,4763681623 | 9867832017 | 5110342193 | 5112732265,Alfred Heilbronn Botanik Bahçesi | Rainbow stairs | Hermes cafe | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | viewpoint_attraction | food | museum_historic,3096.9492635348156,1403.0507364651844,False,866.06 | 380.87 | 870.10 | 510.14 | 469.78,71
astar,5112732265 | 5110342193 | 9867832017 | 4763681623,Beyazıt Türk Hamam Kültürü Müzesi | Hermes cafe | Rainbow stairs | Alfred Heilbronn Botanik Bahçesi,museum_historic | food | viewpoint_attraction | park_garden,3096.949263534815,1403.0507364651849,False,469.78 | 510.14 | 870.10 | 380.87 | 866.06,71
astar,5110342142 | 10127887983 | 5110342195 | 5244807985,Molla Hüsrev cami Turbası | Keyci Hatun Parkı | Gülsoy cafe | Çorlulu Alipaşa Madresesi,museum_historic | park_garden | food | viewpoint_attraction,5903.101712672503,1403.1017126725028,False,41.05 | 1891.00 | 1800.56 | 1121.97 | 1048.51,130
astar,5244807985 | 5110342195 | 10127887983 | 5110342142,Çorlulu Alipaşa Madresesi | Gülsoy cafe | Keyci Hatun Parkı | Molla Hüsrev cami Turbası,viewpoint_attraction | food | park_garden | museum_historic,5903.101712672503,1403.1017126725028,False,1048.51 | 1121.97 | 1800.56 | 1891.00 | 41.05,130
astar,6916379085 | 10127887983 | 5110342195 | 5244807985,İstanbul’un Orta Noktası | Keyci Hatun Parkı | Gülsoy cafe | Çorlulu Alipaşa Madresesi,museum_historic | park_garden | food | viewpoint_attraction,5903.101712672503,1403.1017126725028,False,288.59 | 1643.46 | 1800.56 | 1121.97 | 1048.51,130
astar,5244807985 | 5110342195 | 6916379085 | 10127887983,Çorlulu Alipaşa Madresesi | Gülsoy cafe | İstanbul’un Orta Noktası | Keyci Hatun Parkı,viewpoint_attraction | food | museum_historic | park_garden,5903.101712672503,1403.1017126725028,False,1048.51 | 1121.97 | 157.10 | 1643.46 | 1932.06,130
astar,5244807985 | 5110342195 | 10127887983 | 6916379085,Çorlulu Alipaşa Madresesi | Gülsoy cafe | Keyci Hatun Parkı | İstanbul’un Orta Noktası,viewpoint_attraction | food | park_garden | museum_historic,5903.101712672503,1403.1017126725028,False,1048.51 | 1121.97 | 1800.56 | 1643.46 | 288.59,130
astar,10127887983 | 6916379085 | 5110342195 | 5244807985,Keyci Hatun Parkı | İstanbul’un Orta Noktası | Gülsoy cafe | Çorlulu Alipaşa Madresesi,park_garden | museum_historic | food | viewpoint_attraction,5903.101712672504,1403.1017126725037,False,1932.06 | 1643.46 | 157.10 | 1121.97 | 1048.51,130
astar,5112732265 | 4895209121 | 5110342193 | 13530207351,Beyazıt Türk Hamam Kültürü Müzesi | Laleli | Hermes cafe | Hoca Ahmet Yesevi Parkı,museum_historic | viewpoint_attraction | food | park_garden,5904.417282168224,1404.4172821682241,False,469.78 | 655.89 | 823.64 | 1997.73 | 1957.37,141
astar,13530207351 | 5110342193 | 4895209121 | 5112732265,Hoca Ahmet Yesevi Parkı | Hermes cafe | Laleli | Beyazıt Türk Hamam Kültürü Müzesi,park_garden | food | viewpoint_attraction | museum_historic,5904.417282168225,1404.417282168225,False,1957.37 | 1997.73 | 823.64 | 655.89 | 469.78,141
astar,9867832017 | 10127887983 | 5112732265 | 5110342195,Rainbow stairs | Keyci Hatun Parkı | Beyazıt Türk Hamam Kültürü Müzesi | Gülsoy cafe,viewpoint_attraction | park_garden | museum_historic | food,5907.198081151183,1407.198081151183,False,795.52 | 2681.97 | 1764.36 | 533.85 | 131.50,131
astar,5110342195 | 5112732265 | 10127887983 | 9867832017,Gülsoy cafe | Beyazıt Türk Hamam Kültürü Müzesi | Keyci Hatun Parkı | Rainbow stairs,food | museum_historic | park_garden | viewpoint_attraction,5907.198081151183,1407.198081151183,False,131.50 | 533.85 | 1764.36 | 2681.97 | 795.52,131
astar,5244807985 | 5110342145 | 8735018410 | 4506783904,Çorlulu Alipaşa Madresesi | Anit kafe | Mehmet Akif Ersoy Parkı | Kanuni Sultan Suleyman 1 Turbesi,viewpoint_attraction | food | park_garden | museum_historic,5908.331247221356,1408.3312472213556,False,1048.51 | 1048.78 | 1758.83 | 1603.54 | 448.67,138
astar,4506783904 | 8735018410 | 5110342145 | 5244807985,Kanuni Sultan Suleyman 1 Turbesi | Mehmet Akif Ersoy Parkı | Anit kafe | Çorlulu Alipaşa Madresesi,museum_historic | park_garden | food | viewpoint_attraction,5908.3312472213565,1408.3312472213565,False,448.67 | 1603.54 | 1758.83 | 1048.78 | 1048.51,138
astar,6916379085 | 9867832017 | 5110342147 | 13530207351,İstanbul’un Orta Noktası | Rainbow stairs | tebessüm kafe | Hoca Ahmet Yesevi Parkı,museum_historic | viewpoint_attraction | food | park_garden,5908.423119429293,1408.4231194292934,False,288.59 | 1054.92 | 765.80 | 1841.74 | 1957.37,147
astar,13530207351 | 5110342147 | 9867832017 | 6916379085,Hoca Ahmet Yesevi Parkı | tebessüm kafe | Rainbow stairs | İstanbul’un Orta Noktası,park_garden | food | viewpoint_attraction | museum_historic,5908.423119429293,1408.4231194292934,False,1957.37 | 1841.74 | 765.80 | 1054.92 | 288.59,147
astar,5244807985 | 10127887983 | 5110342145 | 6916379085,Çorlulu Alipaşa Madresesi | Keyci Hatun Parkı | Anit kafe | İstanbul’un Orta Noktası,viewpoint_attraction | park_garden | food | museum_historic,5910.644863998194,1410.6448639981936,False,1048.51 | 2180.25 | 2018.37 | 374.91 | 288.59,137
astar,6916379085 | 5110342145 | 10127887983 | 5244807985,İstanbul’un Orta Noktası | Anit kafe | Keyci Hatun Parkı | Çorlulu Alipaşa Madresesi,museum_historic | food | park_garden | viewpoint_attraction,5910.6448639981945,1410.6448639981945,False,288.59 | 374.91 | 2018.37 | 2180.25 | 1048.51,137
astar,4506783904 | 5110342193 | 9867832017 | 4763681623,Kanuni Sultan Suleyman 1 Turbesi | Hermes cafe | Rainbow stairs | Alfred Heilbronn Botanik Bahçesi,museum_historic | food | viewpoint_attraction | park_garden,3088.9513459528716,1411.0486540471284,False,448.67 | 523.25 | 870.10 | 380.87 | 866.06,67
